Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000251629,21.6478323403992,-0.631491483155345,0.355093347801757,0.048082856166307,0.102019991253033,LINC02241,NS,,#c4c4c4,bottom,,
ENSG00000251634,265.741779982304,2.2170945777189,0.124714745086807,1.0465604274791e-71,3.48553333907815e-70,ENSG00000251634,Up,,#d63cc0,middle,,1242
ENSG00000251635,5.34912508665841,-1.42580529431334,0.778202444183345,0.0183910742129303,0.0486259787598112,ENSG00000251635,NS,,#c4c4c4,bottom,,
ENSG00000251637,10.4202656248035,-0.509407281177773,0.430630567604604,0.17009165888906,0.261857761204028,ENSG00000251637,NS,,#c4c4c4,bottom,,
ENSG00000251648,3.84989770029478,-0.599552956126616,0.66600936403339,0.194324379841696,0.288444907040606,ENSG00000251648,NS,,#c4c4c4,bottom,,
ENSG00000251654,3.38839180212173,-0.850526489167735,0.784982587733763,0.107239644557118,0.185935070631267,ENSG00000251654,NS,,#c4c4c4,bottom,,
ENSG00000251655,8.32378327950208,-0.528533627370525,0.487969004596525,0.186172954103969,0.279614677856318,PRB1,NS,,#c4c4c4,bottom,,
ENSG00000251661,4.27044372865566,-0.476453882609341,0.614496827803973,0.274380156168785,0.373464802618548,ENSG00000251661,NS,,#c4c4c4,bottom,,
ENSG00000251664,36.0186512650079,0.0696830669625475,0.246553294526077,0.766067346209886,0.817803171924904,PCDHA12,NS,,#c4c4c4,bottom,,
ENSG00000251667,8.13615390122165,0.341001627631495,0.442951992262412,0.349447577825793,0.448353926059577,ENSG00000251667,NS,,#c4c4c4,bottom,,
ENSG00000251676,7.04609509241748,-0.599940459341769,0.526782552617353,0.155035497986362,0.24490588800856,SNHG27,NS,,#c4c4c4,bottom,,
ENSG00000251680,19.017639905734,-0.278289875873619,0.321410252562165,0.345661810730522,0.444390065703697,ENSG00000251680,NS,,#c4c4c4,bottom,,
ENSG00000251687,3.69764954040349,-2.30993139425211,1.2914081181906,0.00494311608148073,0.0163453017829442,ENSG00000251687,NS,,#c4c4c4,bottom,,
ENSG00000251688,8.6922433776687,-0.331726935675662,0.464049976327435,0.385702980533517,0.483495486507297,ENSG00000251688,NS,,#c4c4c4,bottom,,
ENSG00000251697,3.56612545775811,-1.05018452434441,0.837486842441266,0.0679646122098652,0.132325889521071,ENSG00000251697,NS,,#c4c4c4,bottom,,
ENSG00000251705,22.8885396226978,1.56309915314854,0.310714523286594,9.48419165906591e-08,6.14572496282995e-07,ENSG00000251705,Up,,#d63cc0,middle,,2095
ENSG00000251791,41.5194857375489,-2.07904995224582,0.369790274337032,3.58581265294625e-09,2.53964589604139e-08,ENSG00000251791,Down,,#00a347,middle,89,
ENSG00000251867,12.5840193656585,-1.0476101065482,0.467777858413141,0.00994309889877104,0.0295849791200454,ENSG00000251867,NS,,#c4c4c4,bottom,,
ENSG00000251955,2.59595559347977,-3.37498040775567,2.20424948693597,0.0021739871483038,0.00799974420023338,ENSG00000251955,Down,,#00a347,middle,19,
ENSG00000252010,55.2283308595957,-1.83402769598852,0.328233515037811,5.02453171438753e-09,3.52719970080284e-08,ENSG00000252010,Down,,#00a347,middle,137,
ENSG00000252316,114.689520187684,2.069558458968,0.37695640514125,4.72565941918353e-09,3.32400940915045e-08,ENSG00000252316,Up,,#d63cc0,middle,,1382
ENSG00000252498,7.01211437442599,-1.7453203881944,0.772915013966,0.00537137539025324,0.0175695092242762,ENSG00000252498,NS,,#c4c4c4,bottom,,
ENSG00000252534,11.2329718566612,1.5875639644933,0.456828240745812,7.41302780302401e-05,0.000360172480479025,ENSG00000252534,Up,,#d63cc0,middle,,2055
ENSG00000252594,64.5071598330548,3.20210730193104,0.228953869570125,6.70193107585384e-46,1.39799203616729e-44,ENSG00000252594,Up,,#d63cc0,middle,,462
ENSG00000252612,34.429191530328,1.67804901626379,0.267974304790765,5.38795392726671e-11,4.16314646873523e-10,ENSG00000252612,Up,,#d63cc0,middle,,1901
ENSG00000252636,5.60404924546851,-0.381812817989608,0.537924664786725,0.350488126705435,0.449469186764538,ENSG00000252636,NS,,#c4c4c4,bottom,,
ENSG00000252690,7.26722971777808,-2.4876697497054,0.84932081660312,0.00104143298157522,0.00414484358569621,ENSG00000252690,Down,,#00a347,middle,60,
ENSG00000252804,4.97451541056587,-0.431375679793701,0.573835824165637,0.307014366575734,0.405739485924966,ENSG00000252804,NS,,#c4c4c4,bottom,,
ENSG00000252835,76.5661375746547,-0.865810397704684,0.221335083045081,5.01633480458828e-05,0.000251434331863178,ENSG00000252835,NS,,#c4c4c4,bottom,,
ENSG00000252892,5.06284680811781,-1.78212773540664,0.882462327749087,0.0108577503975849,0.0317346280651285,ENSG00000252892,NS,,#c4c4c4,bottom,,
ENSG00000252906,3.95622336655696,-2.49160757773055,1.27417460672109,0.00318553535414896,0.0111668714841923,ENSG00000252906,NS,,#c4c4c4,bottom,,
ENSG00000252947,13.269323794493,-2.74848062338432,0.674421328655594,1.42139747897346e-05,7.61248779110915e-05,ENSG00000252947,Down,,#00a347,middle,40,
ENSG00000253100,9.52888254388481,-0.567507964687575,0.495344634912045,0.157744835983413,0.248007777620103,ENSG00000253100,NS,,#c4c4c4,bottom,,
ENSG00000253103,11.3760686187684,-0.758268082922985,0.488037639572525,0.0606898357733584,0.121590793493663,LINC01609,NS,,#c4c4c4,bottom,,
ENSG00000253104,4.02415790065407,-1.07763012126647,0.853510261504089,0.0606339975486792,0.121546518001923,ENSG00000253104,NS,,#c4c4c4,bottom,,
ENSG00000253105,7.26403657273654,-0.758418938206379,0.61481595374466,0.0992411224646634,0.175481550453654,ENSG00000253105,NS,,#c4c4c4,bottom,,
ENSG00000253106,12.9639854682974,-0.888348161125976,0.450948814649492,0.0222303848908814,0.0564139571777615,ENSG00000253106,NS,,#c4c4c4,bottom,,
ENSG00000253111,6.57345796398271,0.175256590751516,0.458808700024385,0.639464555714704,0.712080950440524,ENSG00000253111,NS,,#c4c4c4,bottom,,
ENSG00000253123,11.6467300205342,-0.409352398204722,0.421304708222468,0.257551193535537,0.355833850152398,LOC100507403,NS,,#c4c4c4,bottom,,
ENSG00000253138,7.19209971160825,-0.950539065172781,0.629087056737023,0.0489846474941145,0.103459255928312,LINC00967,NS,,#c4c4c4,bottom,,
ENSG00000253154,8.24476904935673,-0.400692926097,0.457216020229617,0.294784730971342,0.394086613396722,ENSG00000253154,NS,,#c4c4c4,bottom,,
ENSG00000253159,12.3312213581121,0.162674875863824,0.38872683713743,0.628610986645741,0.70347825723535,PCDHGA12,NS,,#c4c4c4,bottom,,
ENSG00000253161,6.31664960264141,-0.646507564753147,0.577134867391391,0.141941480599388,0.229381176748219,ENSG00000253161,NS,,#c4c4c4,bottom,,
ENSG00000253171,6.86256134182968,-0.0124437142566313,0.449959422399946,0.97267887395065,0.97973238282629,ENSG00000253171,NS,,#c4c4c4,bottom,,
ENSG00000253183,12.1928017556925,0.295351399787197,0.395397760796134,0.38434574162529,0.482323806503016,ENSG00000253183,NS,,#c4c4c4,bottom,,
ENSG00000253190,15.4875353704183,-1.72434571225935,0.528489155230402,0.000249737851041415,0.00111160412377775,ENSG00000253190,Down,,#00a347,middle,160,
ENSG00000253200,6.9440762973996,-0.0373104322887153,0.449458516697155,0.91902347128959,0.938173932279671,ENSG00000253200,NS,,#c4c4c4,bottom,,
ENSG00000253205,14.2499449569146,-0.86191932389813,0.448990504328503,0.0255996513210816,0.0629737021194604,ENSG00000253205,NS,,#c4c4c4,bottom,,
ENSG00000253210,7.89333150980825,-0.711938953894127,0.545643586447284,0.0998295850035595,0.176146837051391,DENND3-AS1,NS,,#c4c4c4,bottom,,
ENSG00000253213,8.43670103905399,0.15422260898938,0.419612042527789,0.66409528353648,0.7336958747086,ENSG00000253213,NS,,#c4c4c4,bottom,,
ENSG00000253223,8.28690301807098,-0.294402269004019,0.442949461431821,0.43028957207022,0.524815478579241,ENSG00000253223,NS,,#c4c4c4,bottom,,
ENSG00000253230,134.289674238839,-1.2848630223896,0.195897283209152,1.64319844145238e-11,1.29552069442454e-10,MIR124-1HG,Down,,#00a347,middle,397,
ENSG00000253235,4.54930762918453,-1.49322243550695,0.896847948989322,0.0237277889158272,0.059439789192074,ENSG00000253235,NS,,#c4c4c4,bottom,,
ENSG00000253238,10.7758520856859,-1.09822201862522,0.536463771993372,0.0138591245541368,0.0386817053958065,ENSG00000253238,NS,,#c4c4c4,bottom,,
ENSG00000253250,11.6301636014788,0.32021423506662,0.40496269373934,0.349692436078632,0.448594963498926,C8orf88,NS,,#c4c4c4,bottom,,
ENSG00000253251,14.3541746240671,-1.45344207232172,0.500196176732092,0.00101379279211928,0.00404438067246368,SHLD3,Down,,#00a347,middle,275,
ENSG00000253260,4.36988676811621,-0.804234688262864,0.712182776072583,0.106644943926704,0.18516344018007,ENSG00000253260,NS,,#c4c4c4,bottom,,
ENSG00000253276,60.1151496751654,-0.233515813059122,0.20900016087518,0.246806227626396,0.344552296732885,CCDC71L,NS,,#c4c4c4,bottom,,
ENSG00000253279,6.44659262488628,-2.19903657667693,0.890755087076262,0.00333835029436474,0.0116197620136843,LINC02209,NS,,#c4c4c4,bottom,,
ENSG00000253284,39.0616073759723,-1.29190755890903,0.361425326265751,9.3031815323324e-05,0.000445499950360911,ENSG00000253284,Down,,#00a347,middle,388,
ENSG00000253286,5.8625795857986,-0.554266810132174,0.570911169859583,0.199803545475763,0.294743619623864,ENSG00000253286,NS,,#c4c4c4,bottom,,
ENSG00000253288,12.1552799153219,-2.2067256907867,0.67555341854294,0.000208088587967257,0.000938604742630532,ENSG00000253288,Down,,#00a347,middle,74,
ENSG00000253293,5.9970447163543,-1.66073342187433,0.809404794492359,0.00982195027921813,0.0292909461913586,HOXA10,NS,,#c4c4c4,bottom,,
