Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000000003,211.720322944108,-0.504918169789683,0.0993058798446773,4.53965676980231e-08,8.85448498172139e-07,TSPAN6,NS,,#c4c4c4,bottom,,
ENSG00000000419,388.623877520086,0.104892333963926,0.0695650947448889,0.101845623005319,0.270702193257876,DPM1,NS,,#c4c4c4,bottom,,
ENSG00000000457,340.056418597763,-0.12678945912923,0.0767720503051633,0.0706841057435295,0.208764684405308,SCYL3,NS,,#c4c4c4,bottom,,
ENSG00000000460,74.7679227755583,-0.0602788331966883,0.121838933048801,0.521914280759213,0.739317102187634,C1orf112,NS,,#c4c4c4,bottom,,
ENSG00000001036,118.666856895667,0.260803045977585,0.126843961803727,0.0115608926749065,0.0528976228246038,FUCA2,NS,,#c4c4c4,bottom,,
ENSG00000001084,259.730168793,0.0935809079402021,0.0824919166433697,0.205451507407768,0.43187244273554,GCLC,NS,,#c4c4c4,bottom,,
ENSG00000001167,1271.06688912197,0.195678014887992,0.0502303294921187,5.21289017614951e-05,0.000546073194263372,NFYA,NS,,#c4c4c4,bottom,,
ENSG00000001460,130.434912870166,0.812264098273287,0.120798822912426,1.3323090314395e-12,5.13086507065099e-11,STPG1,NS,,#c4c4c4,bottom,,
ENSG00000001461,698.724016106469,0.206344264680059,0.0602709688462995,0.00030432693625374,0.00255178587572405,NIPAL3,NS,,#c4c4c4,bottom,,
ENSG00000001497,1309.05764409959,0.269022637132251,0.0584746705410163,1.44093355639188e-06,2.17013617427014e-05,LAS1L,NS,,#c4c4c4,bottom,,
ENSG00000001561,165.727890280094,-0.0562015499415426,0.0945904217716878,0.491911378878217,0.716827733573195,ENPP4,NS,,#c4c4c4,bottom,,
ENSG00000001617,645.538002519765,0.218236917890683,0.0765600538611153,0.00190951279729279,0.0120374919954269,SEMA3F,NS,,#c4c4c4,bottom,,
ENSG00000001626,31.458437677713,-0.0887660093318564,0.161138221337175,0.368566058102026,0.612362509881994,CFTR,NS,,#c4c4c4,bottom,,
ENSG00000001629,1768.323915402,0.102027869812171,0.048184224279589,0.0282695350215971,0.106113564070158,ANKIB1,NS,,#c4c4c4,bottom,,
ENSG00000001630,469.238576330306,0.0038994834016406,0.0764184467858961,0.956331259501421,0.982763180847765,CYP51A1,NS,,#c4c4c4,bottom,,
ENSG00000001631,427.593234094142,0.315695760934513,0.0857289919922677,5.87315549183927e-05,0.000605972400951705,KRIT1,NS,,#c4c4c4,bottom,,
ENSG00000002016,443.934848363947,0.064360409340837,0.0650171061777702,0.291385104240578,0.535706869426034,RAD52,NS,,#c4c4c4,bottom,,
ENSG00000002079,23.0937589671353,-0.0692770259882987,0.167912701767895,0.451799777887997,0.686025198197988,ENSG00000002079,NS,,#c4c4c4,bottom,,
ENSG00000002330,523.550934988786,-0.149482238908186,0.0972333061050007,0.0746698235765138,0.217216063797538,BAD,NS,,#c4c4c4,bottom,,
ENSG00000002549,259.391425742729,0.129753455988681,0.0846972295681742,0.0852864357670095,0.238966926989219,LAP3,NS,,#c4c4c4,bottom,,
ENSG00000002586,20.5736675008932,0.0276567993538037,0.160806089554891,0.75159930815544,0.884147055219955,CD99,NS,,#c4c4c4,bottom,,
ENSG00000002587,14.9238864843585,0.0241946843664076,0.170106876718498,0.75683407499607,0.88704599807073,HS3ST1,NS,,#c4c4c4,bottom,,
ENSG00000002746,4302.74917529,0.104613884915865,0.0485734459144706,0.0255694492091648,0.0986869485914128,HECW1,NS,,#c4c4c4,bottom,,
ENSG00000002822,47.1807951919556,0.203397873990038,0.176143296939761,0.080138932170065,0.228566830764129,MAD1L1,NS,,#c4c4c4,bottom,,
ENSG00000002834,2904.72174450604,0.0658806730961515,0.0622862998598234,0.261838068322147,0.501930861629258,LASP1,NS,,#c4c4c4,bottom,,
ENSG00000002919,316.799121191051,-0.0815655489476122,0.0946773211326366,0.319731890894002,0.565206375160292,SNX11,NS,,#c4c4c4,bottom,,
ENSG00000003056,599.783719908449,0.0722742779410854,0.0649330099406225,0.235108238557435,0.4705078648043,M6PR,NS,,#c4c4c4,bottom,,
ENSG00000003096,326.55934343307,-0.350133811706664,0.0860543905500793,9.96552491619138e-06,0.000125086427682078,KLHL13,NS,,#2e47ff,top,,
ENSG00000003137,13.7294200121906,0.03440739814102,0.16857247858375,0.67446195454428,0.840419300211002,CYP26B1,NS,,#c4c4c4,bottom,,
ENSG00000003147,234.755665768887,-0.128810893033829,0.0964144407914775,0.121385791367398,0.306255267818237,ICA1,NS,,#c4c4c4,bottom,,
ENSG00000003249,1545.30982085491,-0.161476879621318,0.0765377763258497,0.0206793688360122,0.0836007121539082,DBNDD1,NS,,#c4c4c4,bottom,,
ENSG00000003393,1834.68292756256,0.0786562417778695,0.0441949913586078,0.0669211313223775,0.200985664231921,ALS2,NS,,#c4c4c4,bottom,,
ENSG00000003400,10.5745709905037,0.00221745874976185,0.171131470814428,0.977072448789412,0.99142527567293,CASP10,NS,,#c4c4c4,bottom,,
ENSG00000003402,1163.20346143864,0.178392775389351,0.0517415615590877,0.00032885048204559,0.00272807119160463,CFLAR,NS,,#c4c4c4,bottom,,
ENSG00000003509,359.535269328829,0.0733965665789987,0.0800830207119883,0.311368421711097,0.556998855836121,NDUFAF7,NS,,#c4c4c4,bottom,,
ENSG00000003756,3224.00016539455,0.0935726492133442,0.0464726753433235,0.0375258391582893,0.131012991507689,RBM5,NS,,#c4c4c4,bottom,,
ENSG00000003987,983.993724076496,0.0779001368706875,0.0550664234769856,0.138690908713256,0.334169669058157,MTMR7,NS,,#c4c4c4,bottom,,
ENSG00000004059,1132.61033633014,-0.144895892073317,0.0565773704529135,0.00702207138893365,0.035508195318395,ARF5,NS,,#c4c4c4,bottom,,
ENSG00000004139,1370.16077256317,-0.00409774481124098,0.0643290739381994,0.93863432972494,0.975698274144482,SARM1,NS,,#c4c4c4,bottom,,
ENSG00000004142,1056.78494366247,0.0893870108579566,0.0568960826651038,0.0988006042621143,0.265007885613355,POLDIP2,NS,,#c4c4c4,bottom,,
ENSG00000004399,18.6118642588832,-0.115505362991102,0.193685771561711,0.225230611670985,0.457792052457678,PLXND1,NS,,#c4c4c4,bottom,,
ENSG00000004455,966.300863488744,-0.00297562880176089,0.0623571040459468,0.959327017556178,0.983941071451104,AK2,NS,,#c4c4c4,bottom,,
ENSG00000004478,2368.79084158724,-0.108449143676087,0.0564109700623627,0.0434676565778789,0.146968268710669,FKBP4,NS,,#c4c4c4,bottom,,
ENSG00000004487,6998.82349556478,0.0952197726474576,0.0398354839212929,0.0142281005456501,0.0621047385470102,KDM1A,NS,,#c4c4c4,bottom,,
ENSG00000004534,2943.91014900293,0.146021101672774,0.0524893414582956,0.00370165132951701,0.0210620513352785,RBM6,NS,,#c4c4c4,bottom,,
ENSG00000004660,387.973709520626,-0.229843347598872,0.0766464434879071,0.00111302420746413,0.00765236429641848,CAMKK1,NS,,#c4c4c4,bottom,,
ENSG00000004700,202.384521196114,0.155747493673146,0.099559656952524,0.0684722693037748,0.204206348269279,RECQL,NS,,#c4c4c4,bottom,,
ENSG00000004766,556.406791124724,-0.0897790844728154,0.0690583463882684,0.161304089426048,0.370497891238085,VPS50,NS,,#c4c4c4,bottom,,
ENSG00000004776,20.2216035657169,0.0846702370907928,0.177854573636025,0.355482081067211,0.600734688241412,HSPB6,NS,,#c4c4c4,bottom,,
ENSG00000004777,4011.70436992,-0.201313134760683,0.0700586479723008,0.00196941103995288,0.0123565101218914,ARHGAP33,NS,,#c4c4c4,bottom,,
ENSG00000004779,810.112088638381,0.0390822966090529,0.0704108560376057,0.539274103528858,0.751175696861998,NDUFAB1,NS,,#c4c4c4,bottom,,
ENSG00000004838,43.3082796246401,-0.179751625299962,0.182860881482985,0.114663125127107,0.294757291651146,ZMYND10,NS,,#c4c4c4,bottom,,
ENSG00000004864,426.414665058036,-0.126454952592052,0.0692581644567213,0.0491073663176068,0.160607801356455,SLC25A13,NS,,#c4c4c4,bottom,,
ENSG00000004866,1335.83932578411,0.174927402128775,0.0511664324891226,0.000372272141052741,0.00304581397779163,ST7,NS,,#c4c4c4,bottom,,
ENSG00000004897,1366.02452926194,-0.126274341182211,0.0481661696536856,0.00654034940937472,0.0334732032484322,CDC27,NS,,#c4c4c4,bottom,,
ENSG00000004961,300.170682626207,0.0740559561961694,0.0741377686676848,0.274699620933213,0.5166319170685,HCCS,NS,,#c4c4c4,bottom,,
ENSG00000004975,615.104716044915,0.063216896099659,0.0643372470589388,0.295460332938911,0.539775035268873,DVL2,NS,,#c4c4c4,bottom,,
ENSG00000005007,2114.84946479704,-0.0580396108195515,0.0590730380412317,0.297485666496455,0.542077593830432,UPF1,NS,,#c4c4c4,bottom,,
ENSG00000005020,263.414758021095,-0.0195772420806173,0.0790328216871535,0.783849708510654,0.902919329161901,SKAP2,NS,,#c4c4c4,bottom,,
ENSG00000005022,676.494470432744,-0.0770931365843132,0.06186845477118,0.185027275802866,0.40401106894616,SLC25A5,NS,,#c4c4c4,bottom,,
ENSG00000005059,7.98759471272307,0.0291234674731316,0.177805139444162,0.668455667499064,0.837087791905818,MCUB,NS,,#c4c4c4,bottom,,
ENSG00000005075,480.901781049485,-0.116749586637546,0.0767546137794315,0.095177008232524,0.258221100169506,POLR2J,NS,,#c4c4c4,bottom,,
ENSG00000005100,862.724343829657,0.0608349520029217,0.0535386124793399,0.235988128606676,0.471559059072087,DHX33,NS,,#c4c4c4,bottom,,
ENSG00000005108,9549.61776015389,0.474958894480148,0.0459937601166435,8.07948526882401e-26,8.15378767799266e-24,THSD7A,NS,,#c4c4c4,bottom,,
ENSG00000005156,1276.36223427231,0.0428449007693102,0.0476265927020736,0.353338838503512,0.598454917450393,LIG3,NS,,#c4c4c4,bottom,,
ENSG00000005175,955.398917507753,-0.1238145726359,0.0520062507543036,0.0129949765235088,0.0579302779117413,RPAP3,NS,,#c4c4c4,bottom,,
ENSG00000005187,17.5438644311244,-0.00103768831778199,0.16092904236477,0.989566919878865,0.996077143728207,ACSM3,NS,,#c4c4c4,bottom,,
ENSG00000005189,64.5422343863628,-0.128188806559676,0.137796882649322,0.206844871488169,0.433800460605024,REXO5,NS,,#c4c4c4,bottom,,
ENSG00000005194,1008.83428893982,-0.000710656546196676,0.0526354932399871,0.988292376136122,0.99576020497873,CIAPIN1,NS,,#c4c4c4,bottom,,
ENSG00000005206,1180.03878123818,0.186628403124116,0.0752575161283826,0.00693027562063868,0.0350875275879413,SPPL2B,NS,,#2e47ff,top,,
ENSG00000005238,419.605130823936,-0.177310504800882,0.0702011319310626,0.0064676963150114,0.0331840088282224,ATOSB,NS,,#c4c4c4,bottom,,
ENSG00000005249,3235.6580289684,-0.19626055640644,0.0451213368098305,7.39297329177766e-06,9.54457762615225e-05,PRKAR2B,NS,,#c4c4c4,bottom,,
ENSG00000005302,564.131171198359,-0.154109285291549,0.0685179055707947,0.0155132896780804,0.0666210916532456,MSL3,NS,,#c4c4c4,bottom,,
ENSG00000005339,8654.16883016879,-0.0337138391741794,0.0461058615651469,0.555653025184194,0.76333078645411,CREBBP,NS,,#c4c4c4,bottom,,
ENSG00000005379,4763.55264914134,0.244300542063476,0.0612395287655969,2.62863106022735e-05,0.000296225492260715,TSPOAP1,NS,,#2e47ff,top,,
ENSG00000005436,316.55209181526,-0.0116396564531492,0.0813917950074034,0.873680677493575,0.947344590445212,GCFC2,NS,,#c4c4c4,bottom,,
ENSG00000005448,446.244948285611,-0.00941255633892999,0.0705824474187129,0.885141408559221,0.951861572352003,WDR54,NS,,#c4c4c4,bottom,,
ENSG00000005469,80.3413428608651,-0.0302978909103218,0.119528966664984,0.743950110034767,0.880164926550554,CROT,NS,,#c4c4c4,bottom,,
ENSG00000005483,4566.69367114337,-0.000607386581081241,0.0440062588443857,0.988094181749226,0.99576020497873,KMT2E,NS,,#c4c4c4,bottom,,
ENSG00000005486,1900.54372940875,-0.15577475043484,0.064624122381314,0.0101077938505106,0.0474749195480248,RHBDD2,NS,,#c4c4c4,bottom,,
ENSG00000005513,44.9035725998337,-0.0788903841395564,0.14942778915411,0.424034012463286,0.663396386744352,SOX8,NS,,#c4c4c4,bottom,,
ENSG00000005700,1426.12966243128,-0.0347142373654962,0.0493455046178195,0.465581927039886,0.697616825257749,IBTK,NS,,#c4c4c4,bottom,,
ENSG00000005801,1825.65966878973,0.168980952035843,0.0497472118452345,0.000420399532267993,0.00336885920824185,ZNF195,NS,,#c4c4c4,bottom,,
ENSG00000005810,10490.7768359678,-0.109293984908202,0.0426912664974514,0.00721164727653367,0.0362361632214537,MYCBP2,NS,,#c4c4c4,bottom,,
ENSG00000005812,345.276141390992,-0.0171690104955854,0.0770508748862637,0.801302445754029,0.912372473492272,FBXL3,NS,,#c4c4c4,bottom,,
ENSG00000005882,181.535962508471,0.0439326922646035,0.0953816039418478,0.593861264697258,0.788969403863548,PDK2,NS,,#c4c4c4,bottom,,
ENSG00000005884,1597.18615592054,0.0217759550985514,0.0601348194517995,0.702925630903696,0.856760490225317,ITGA3,NS,,#2e47ff,top,,
ENSG00000005889,867.370459397619,-0.148085280649688,0.0573473738781896,0.00652132411216386,0.0333985167375569,ZFX,NS,,#c4c4c4,bottom,,
ENSG00000005893,835.986394728681,0.0646813551897721,0.0563262470686614,0.228607013144747,0.462368268690181,LAMP2,NS,,#c4c4c4,bottom,,
ENSG00000005961,84.1268902956577,0.102124350752603,0.123741521045128,0.287944362677218,0.532467576105504,ITGA2B,NS,,#c4c4c4,bottom,,
ENSG00000006007,1032.8447179552,-0.0118593583351682,0.0522781834042479,0.813061984703212,0.917123857402365,GDE1,NS,,#c4c4c4,bottom,,
ENSG00000006015,544.507274672619,-0.18526435186177,0.0724939074137254,0.00562718269224887,0.0295970432622098,REX1BD,NS,,#c4c4c4,bottom,,
ENSG00000006016,40.8263135648563,-0.180992914108489,0.178156106436556,0.110863465937461,0.287838653386394,CRLF1,NS,,#c4c4c4,bottom,,
ENSG00000006025,333.004212112804,0.0636126377169491,0.0786799203989472,0.372791812571493,0.615973721270245,OSBPL7,NS,,#c4c4c4,bottom,,
ENSG00000006042,179.506927245463,0.19284638848301,0.100780679207975,0.0261502299356353,0.100331313293444,TMEM98,NS,,#c4c4c4,bottom,,
ENSG00000006047,15.5067829538612,-1.27257056280257,0.386430663408362,4.96008206120769e-05,0.000523960818110566,YBX2,Down,,#003f1e,middle,84,
ENSG00000006062,299.515451117538,-0.10451394604505,0.0814496687328895,0.153827243229048,0.358840164508241,MAP3K14,NS,,#c4c4c4,bottom,,
ENSG00000006071,342.98951343876,-0.144865391139697,0.0810160977360853,0.0470922747114844,0.155820837547982,ABCC8,NS,,#c4c4c4,bottom,,
ENSG00000006116,13.574426900295,-0.0829642308879436,0.184033004533977,0.335379670824722,0.58088695066882,CACNG3,NS,,#c4c4c4,bottom,,
ENSG00000006118,4950.60274518258,-0.0462265536803865,0.0650358696793982,0.446228178933113,0.681470927795297,TMEM132A,NS,,#c4c4c4,bottom,,
ENSG00000006125,10627.4262273326,0.166655254562482,0.0365217042978515,3.17377581905139e-06,4.40973424495856e-05,AP2B1,NS,,#c4c4c4,bottom,,
ENSG00000006128,1258.54035947735,0.0594669697440719,0.0621734531795553,0.310755202226883,0.556342132061529,TAC1,NS,,#c4c4c4,bottom,,
ENSG00000006194,407.398241767882,-0.0763204622105305,0.0676759159100406,0.225707057315099,0.458595518395211,ZNF263,NS,,#c4c4c4,bottom,,
ENSG00000006282,268.634761120616,-0.420050380628871,0.0945466411311963,1.3754675378591e-06,2.08297242786437e-05,SPATA20,NS,,#c4c4c4,bottom,,
ENSG00000006283,108.733968559067,0.0399821241670082,0.112991157737967,0.660811563947187,0.832588686578426,CACNA1G,NS,,#c4c4c4,bottom,,
ENSG00000006327,16.0250788244651,-0.137918228884081,0.213934833646483,0.155060088523962,0.360552186913463,TNFRSF12A,NS,,#c4c4c4,bottom,,
ENSG00000006432,2421.08679348926,-0.215056054052306,0.0456655532522481,1.18124653551587e-06,1.81778483198583e-05,MAP3K9,NS,,#c4c4c4,bottom,,
ENSG00000006451,1206.60961529284,0.106607628937251,0.0527872716199388,0.0353567255510375,0.12549444776366,RALA,NS,,#c4c4c4,bottom,,
ENSG00000006453,29.9833881525295,-0.0992711427817583,0.168553891090996,0.316934725883747,0.56248934268191,BAIAP2L1,NS,,#c4c4c4,bottom,,
ENSG00000006459,997.422270634747,0.235798252527301,0.0569996688524548,1.48109717123972e-05,0.000178473788129238,KDM7A,NS,,#c4c4c4,bottom,,
ENSG00000006468,254.430459193415,0.207861112486461,0.0896145391094031,0.00909114188540273,0.0436799901086959,ETV1,NS,,#c4c4c4,bottom,,
ENSG00000006530,693.964915621506,-0.143844263450599,0.0592493461200473,0.0102602755491224,0.0480236781364175,AGK,NS,,#c4c4c4,bottom,,
ENSG00000006534,24.9214977416259,-0.0904785502671269,0.169082796211974,0.351262479183897,0.596507545044312,ALDH3B1,NS,,#c4c4c4,bottom,,
ENSG00000006576,768.941246418571,-0.189208781870082,0.0602345456248784,0.000894184769875441,0.00639074957565736,PHTF2,NS,,#c4c4c4,bottom,,
ENSG00000006607,817.611734058582,0.0578695495604346,0.0567284227721332,0.284757592810245,0.528551616969241,FARP2,NS,,#c4c4c4,bottom,,
ENSG00000006625,105.456109301678,-0.0958555404094351,0.112097632540606,0.293309480612432,0.537496280700766,GGCT,NS,,#c4c4c4,bottom,,
ENSG00000006634,129.792053413623,-0.186751110804292,0.115271638992439,0.0490038427869009,0.160408466556716,DBF4,NS,,#c4c4c4,bottom,,
ENSG00000006652,200.937061892525,-0.109843440498003,0.0977235738882083,0.190013204356355,0.410708811997717,IFRD1,NS,,#c4c4c4,bottom,,
ENSG00000006695,506.064867575036,0.0135508054321832,0.0599300521948897,0.816645137086869,0.919116549818149,COX10,NS,,#c4c4c4,bottom,,
ENSG00000006704,1586.87127625612,0.00917757122138248,0.0525432559990735,0.856394285226449,0.93861745314466,GTF2IRD1,NS,,#c4c4c4,bottom,,
ENSG00000006712,1458.1162310333,0.09785042045496,0.050749368779129,0.0449001177978738,0.150483626825609,PAF1,NS,,#c4c4c4,bottom,,
ENSG00000006715,1636.7116983368,0.0809351924505883,0.0446101509360441,0.0616503825863313,0.189382871143716,VPS41,NS,,#c4c4c4,bottom,,
ENSG00000006740,596.920909903848,-0.174855410046877,0.0624027977504037,0.00290551032018086,0.0171431092295115,ARHGAP44,NS,,#c4c4c4,bottom,,
ENSG00000006744,1191.98420835447,0.0679429599541453,0.0535609036998302,0.185466776794606,0.404697100021125,ELAC2,NS,,#c4c4c4,bottom,,
ENSG00000006756,482.688751580849,0.212791525793851,0.0675389944874477,0.000759592980476639,0.0056024009516003,ARSD,NS,,#c4c4c4,bottom,,
ENSG00000006757,209.468287985038,0.0851260561522798,0.0853799340353171,0.263640509840471,0.50404747678059,PNPLA4,NS,,#c4c4c4,bottom,,
ENSG00000006831,920.639486037027,0.065144828709677,0.0600095228294873,0.252123062381171,0.491282054284597,ADIPOR2,NS,,#c4c4c4,bottom,,
ENSG00000006837,56.0275117038609,0.0831824063298952,0.135201546085373,0.402123522409926,0.643477337552119,CDKL3,NS,,#c4c4c4,bottom,,
ENSG00000007001,14.1847773813186,-0.033165648410586,0.169447657501354,0.678591610778395,0.842829027204707,UPP2,NS,,#c4c4c4,bottom,,
ENSG00000007047,2299.60562339523,-0.00624306471955263,0.051442106264736,0.899189071660325,0.958326724527524,MARK4,NS,,#c4c4c4,bottom,,
ENSG00000007062,15.2838255044934,0.799772345352812,0.38647385855978,0.00185699296712336,0.0117555819139711,PROM1,NS,,#c4c4c4,bottom,,
ENSG00000007080,1008.03670461201,0.0789105074908232,0.0691874802900142,0.219057591248728,0.449848988591636,CCDC124,NS,,#c4c4c4,bottom,,
ENSG00000007168,6461.7662770446,-0.0360153044419502,0.0467694552634963,0.422261255180225,0.662018027228252,PAFAH1B1,NS,,#c4c4c4,bottom,,
ENSG00000007171,12.3437167598077,-0.053731105227672,0.175635964621117,0.503449084251105,0.725741429173207,NOS2,NS,,#c4c4c4,bottom,,
ENSG00000007174,139.046978814936,-0.579934083747417,0.128062722323524,5.49440659817908e-07,8.98744975097224e-06,DNAH9,NS,,#c4c4c4,bottom,,
ENSG00000007202,3239.29767070282,0.0102145085249129,0.0418921995148751,0.801663007043226,0.91269107258356,BLTP2,NS,,#c4c4c4,bottom,,
ENSG00000007237,33.3949352185049,-0.907833570983139,0.251916457186801,1.81672430502534e-05,0.000213789014260295,GAS7,NS,,#c4c4c4,bottom,,
ENSG00000007255,93.7123966090748,0.176358115667751,0.127867522800814,0.0789545920124123,0.226073148452513,TRAPPC6A,NS,,#c4c4c4,bottom,,
ENSG00000007264,34.1326480470565,-1.00409343582782,0.245130999503808,2.4221254787876e-06,3.46109788707159e-05,MATK,Down,,#003f1e,middle,158,
ENSG00000007341,458.501876891427,0.0437798925246389,0.0690019965514261,0.495603266687072,0.719656182343779,ST7L,NS,,#c4c4c4,bottom,,
ENSG00000007372,12.8363069835329,0.0456844764120373,0.173795842898021,0.568494392851249,0.771530542402314,PAX6,NS,,#c4c4c4,bottom,,
ENSG00000007376,316.992225697387,-0.154145825485084,0.0858494809641546,0.0439361917294044,0.148131476545103,RPUSD1,NS,,#c4c4c4,bottom,,
ENSG00000007384,45.6450690434786,0.0249319429172956,0.140293335247416,0.793351325919573,0.90802997689929,RHBDF1,NS,,#c4c4c4,bottom,,
ENSG00000007392,2262.90675302397,0.102888616180881,0.0522524422465969,0.0400649202425192,0.138023100731848,LUC7L,NS,,#c4c4c4,bottom,,
ENSG00000007402,2096.06379751751,0.14589613634918,0.0600375482668022,0.0101464298160215,0.0476168138719082,CACNA2D2,NS,,#c4c4c4,bottom,,
ENSG00000007516,1563.51303292591,-0.836245534917666,0.0734482764789935,3.48272867681187e-31,4.68634312309579e-29,BAIAP3,NS,,#c4c4c4,bottom,,
ENSG00000007520,839.331155952106,0.0939952884505555,0.0773959815452327,0.182875041176429,0.400901274443919,TSR3,NS,,#c4c4c4,bottom,,
ENSG00000007541,584.087052005029,0.080847524259916,0.0702630872791097,0.214697726229363,0.444211678486269,PIGQ,NS,,#c4c4c4,bottom,,
ENSG00000007545,737.46242697798,-0.0705025893411611,0.0668165227262402,0.258326807163814,0.497957356651054,CRAMP1,NS,,#c4c4c4,bottom,,
ENSG00000007866,20.4741753160823,-0.100076928054686,0.182115919540981,0.289001875906198,0.533364062922321,TEAD3,NS,,#c4c4c4,bottom,,
ENSG00000007923,1387.56626703893,0.186961159520375,0.0494713192076501,8.87068458971679e-05,0.000874915775895017,DNAJC11,NS,,#c4c4c4,bottom,,
ENSG00000007944,104.888225897657,-0.573358750202493,0.13872229029906,3.45459507329044e-06,4.77501322341414e-05,MYLIP,NS,,#c4c4c4,bottom,,
ENSG00000008018,936.376740829927,0.0100030609725018,0.0597756014657813,0.860277880147768,0.940853495821018,PSMB1,NS,,#c4c4c4,bottom,,
ENSG00000008056,1431.53190611328,-0.270421167972945,0.127131734726229,0.00883983989848316,0.0426174921614652,SYN1,NS,,#c4c4c4,bottom,,
ENSG00000008083,2904.64821547003,0.105006708894668,0.0449311026957835,0.0159461877984683,0.0681257732481914,JARID2,NS,,#c4c4c4,bottom,,
ENSG00000008086,1009.55344280823,-0.195911067790747,0.053880295571762,0.000144564215272994,0.00133552049467156,CDKL5,NS,,#c4c4c4,bottom,,
ENSG00000008118,142.665868624274,-0.416797621443584,0.122058344889231,9.34731692000498e-05,0.000913427203776133,CAMK1G,NS,,#c4c4c4,bottom,,
ENSG00000008128,124.480602759297,0.0190142266856045,0.103169365325439,0.825175877937086,0.923468222805269,CDK11A,NS,,#c4c4c4,bottom,,
ENSG00000008130,1089.52760476123,-0.145207687635969,0.0584215885668595,0.00875081312484503,0.0422682997042858,NADK,NS,,#c4c4c4,bottom,,
ENSG00000008226,26.5765199797692,-0.0654280880438454,0.163047444467846,0.482828913029115,0.710617993650858,DLEC1,NS,,#c4c4c4,bottom,,
ENSG00000008256,855.3715267342,-0.0527149384469198,0.0515945598002902,0.28758551169258,0.532183863566017,CYTH3,NS,,#c4c4c4,bottom,,
ENSG00000008277,2176.69560749855,0.0373379689294883,0.0436487423646079,0.375137225370055,0.617881761970036,ADAM22,NS,,#c4c4c4,bottom,,
ENSG00000008282,56.2104783370076,0.0233761782771104,0.126492305926967,0.805300323623919,0.914302219836884,SYPL1,NS,,#c4c4c4,bottom,,
ENSG00000008283,572.89879475542,-0.443689638468672,0.0654040792754199,1.76687696617763e-12,6.66811697786503e-11,CYB561,NS,,#c4c4c4,bottom,,
ENSG00000008294,6527.19568325501,0.0941416132029956,0.0414683130908661,0.0198132436454347,0.0808918522392444,SPAG9,NS,,#c4c4c4,bottom,,
ENSG00000008300,8036.28171220871,0.0046741460874974,0.0548400419191481,0.932735983449523,0.973628567214438,CELSR3,NS,,#c4c4c4,bottom,,
ENSG00000008311,269.45934011871,0.677518015805671,0.104132850332653,7.0336771724513e-12,2.46516753737107e-10,AASS,NS,,#c4c4c4,bottom,,
ENSG00000008324,135.392382506809,-0.0178606208783581,0.0990046328327798,0.831988607461431,0.926606304867957,SS18L2,NS,,#c4c4c4,bottom,,
ENSG00000008382,401.750866242111,-0.158939038075798,0.0847003462874622,0.0358950500649535,0.126768239613863,MPND,NS,,#c4c4c4,bottom,,
ENSG00000008405,390.391930637599,-0.206518365777433,0.0714015115005783,0.0018042404161357,0.0115021598553761,CRY1,NS,,#c4c4c4,bottom,,
ENSG00000008438,16.8467357018916,0.0100369095280024,0.163139535262386,0.905550981280435,0.960682152494515,PGLYRP1,NS,,#c4c4c4,bottom,,
ENSG00000008513,807.969447167683,-0.178606388324292,0.0632925997270737,0.00268121967030637,0.0160094167635885,ST3GAL1,NS,,#c4c4c4,bottom,,
ENSG00000008516,44.9016707601903,-0.0474864096510298,0.141247252186012,0.621585727636355,0.808062588993475,MMP25,NS,,#c4c4c4,bottom,,
ENSG00000008710,5888.60611645082,-0.187087991301501,0.114381402802878,0.0425170270573592,0.144558090147753,PKD1,NS,,#c4c4c4,bottom,,
ENSG00000008735,5208.24920622902,-0.0349379295316283,0.0640526624936348,0.561602648193989,0.767518264090813,MAPK8IP2,NS,,#c4c4c4,bottom,,
ENSG00000008838,3256.88835591015,0.147003144507962,0.051230494179824,0.0028065527165934,0.0166453933844277,MED24,NS,,#c4c4c4,bottom,,
ENSG00000008853,1410.88611335644,-0.128848724321919,0.0529772254336987,0.0110367003219096,0.0509590783245687,RHOBTB2,NS,,#c4c4c4,bottom,,
ENSG00000008869,1635.37960670556,0.0174698333229021,0.0485036931363646,0.710345176012429,0.861206856641477,HEATR5B,NS,,#c4c4c4,bottom,,
ENSG00000008952,2923.90825269365,0.101518882929465,0.0536060867572649,0.0478492424195524,0.15761037070325,SEC62,NS,,#c4c4c4,bottom,,
ENSG00000008988,3803.38442644468,0.00504099702954906,0.0407849509832488,0.897977766940652,0.957560034259429,RPS20,NS,,#c4c4c4,bottom,,
ENSG00000009307,10148.0645305369,0.0732368610505082,0.0435640134852973,0.0940383595743149,0.255970036909929,CSDE1,NS,,#c4c4c4,bottom,,
ENSG00000009335,1612.43641993576,0.0510832067432026,0.0447004816025217,0.239766588370983,0.476303684670768,UBE3C,NS,,#c4c4c4,bottom,,
ENSG00000009413,2570.83150139318,-0.0729656916478922,0.0497180583448324,0.127528067400846,0.316697736093982,REV3L,NS,,#c4c4c4,bottom,,
ENSG00000009694,522.21018590933,0.47080559032134,0.0673772064882761,4.0430783225363e-13,1.64384583739668e-11,TENM1,NS,,#c4c4c4,bottom,,
ENSG00000009724,157.064619650924,-2.60454972854467,0.137754204634691,6.97379106963403e-81,4.37915335889297e-78,MASP2,Down,MASP2,#003f1e,middle,2,
