Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000004777,1234.70752766072,0.22945270795673,0.0630538034618227,6.50789021304189e-05,0.00102051538098505,ARHGAP33,NS,,#c4c4c4,bottom,,
ENSG00000004779,396.562600817246,-0.0144330317034104,0.0680918565040208,0.805068733119901,0.903151131079285,NDUFAB1,NS,,#c4c4c4,bottom,,
ENSG00000004838,14.9231971025455,0.0182576354720117,0.121948001092856,0.734764012102037,0.861194247135258,ZMYND10,NS,,#c4c4c4,bottom,,
ENSG00000004848,10.2371761187726,0.0702820767233442,0.146725288854312,0.184130760418652,1,ARX,NS,,#c4c4c4,bottom,,
ENSG00000004864,217.61484321095,0.0582841048033668,0.0702498023435356,0.331320963788386,0.551678892580249,SLC25A13,NS,,#c4c4c4,bottom,,
ENSG00000004866,388.988669757414,0.089103979842747,0.0642913593562796,0.11504904097201,0.280228571651119,ST7,NS,,#c4c4c4,bottom,,
ENSG00000004897,576.472616690974,-0.108152200560953,0.0682780971691741,0.0675897119187735,0.196113249816428,CDC27,NS,,#c4c4c4,bottom,,
ENSG00000004961,123.399608298941,0.0713394046435765,0.0905925545372768,0.302585029649814,0.521687896619631,HCCS,NS,,#c4c4c4,bottom,,
ENSG00000004975,162.808233673449,0.0855672381700203,0.078468434969946,0.184709526388468,0.382183986000442,DVL2,NS,,#c4c4c4,bottom,,
ENSG00000005007,657.817028858143,0.228217064338937,0.0578643876486321,1.92897096925438e-05,0.000387783070750853,UPF1,NS,,#c4c4c4,bottom,,
ENSG00000005020,136.006739845112,-0.0121782342049027,0.0822840029871167,0.851673638311011,0.927357640047246,SKAP2,NS,,#c4c4c4,bottom,,
ENSG00000005022,323.491718701603,-0.251675846798251,0.088881988412115,0.000871537359441379,0.00797291638656859,SLC25A5,NS,,#c4c4c4,bottom,,
ENSG00000005075,293.83520649597,0.0514065139834429,0.0681958174581504,0.390538062957128,0.607641329952427,POLR2J,NS,,#c4c4c4,bottom,,
ENSG00000005100,309.589962173054,-0.0385448193759605,0.0725263329884736,0.528065806992244,0.723598550102041,DHX33,NS,,#c4c4c4,bottom,,
ENSG00000005108,3027.95581424632,-0.0361608000511559,0.0433417196658016,0.369724795657432,0.589541468925433,THSD7A,NS,,#c4c4c4,bottom,,
ENSG00000005156,412.338510738907,0.0973299346362344,0.060907461642417,0.0729509730069848,0.206428675672676,LIG3,NS,,#c4c4c4,bottom,,
ENSG00000005175,414.873594608942,0.0122704732313777,0.0634266279242771,0.829794983028221,0.915270060058154,RPAP3,NS,,#c4c4c4,bottom,,
ENSG00000005189,26.4585942093105,0.0549915339652065,0.125576032677463,0.383296342787137,0.60152101583827,REXO5,NS,,#c4c4c4,bottom,,
ENSG00000005194,332.939529366787,0.111056301409832,0.0673967868496931,0.0585948379108518,0.178039821610588,CIAPIN1,NS,,#c4c4c4,bottom,,
ENSG00000005206,294.99099373388,0.137935891103103,0.0839146172376229,0.0438838785323331,0.145586881158005,SPPL2B,NS,,#c4c4c4,bottom,,
