"","PG.ProteinGroups","PG.Genes","[1] HN1.raw.PG.MS2Channel1","[2] HN2.raw.PG.MS2Channel1","[3] HN3.raw.PG.MS2Channel1","[4] HN4.raw.PG.MS2Channel1","[1] HN1.raw.PG.MS2Channel3","[2] HN2.raw.PG.MS2Channel3","[3] HN3.raw.PG.MS2Channel3","[4] HN4.raw.PG.MS2Channel3","logFC","AveExpr","t","P.Value","adj.P.Val","B","Group"
"1481","P40926","MDH2",395662.4375,449108.9375,379346.4375,434876.25,NA,NA,15.02557373,NA,17.6579320564314,9.82954205382577,18.677702777152,3.1391941017222e-07,1.35651826491358e-06,6.96851687286363,"UP"
"1482","Q9ULC4","MCTS1",33363.57031,42549.82813,38657.74609,38511.23047,3619.331787,3554.004883,2407.584961,2101.157715,3.74632446253262,13.3454540629457,18.6327635084381,3.19162119646084e-07,1.37808259353258e-06,6.95710438144998,"UP"
"1483","P10515","DLAT",16192.60254,14848.95898,13737.33496,15407.29102,4209.569336,3919.814209,3271.171631,3437.974609,2.02452845812927,12.8623973857605,18.6239132944995,3.20206332615905e-07,1.38165901713363e-06,6.95485120387821,"UP"
"1484","Q9C0D0","PHACTR1",8540.727539,6767.566406,7481.261719,7266.778809,762.3203125,573.0145264,565.2541504,791.8217773,3.49106434062579,11.1248438952995,18.5949075355882,3.23656051415501e-07,1.39560314892708e-06,6.94745358723725,"UP"
"1485","Q12860","CNTN1",516845.4375,620924.1875,593363.25,643849,843.9060669,363.3738708,530.609314,2145.796875,9.58606107084332,14.3815593837931,18.5843714112266,3.24919614359538e-07,1.40010815642201e-06,6.94476150347211,"UP"
"1486","Q9BSU1","C16orf70",7068.874023,6172.787109,6586.347168,7863.454102,618.1026611,565.4277344,743.4760132,789.2121582,3.35501521443775,11.0739977913503,18.5491910807133,3.29179607532015e-07,1.41751030188248e-06,6.93575339845363,"UP"
"1487","Q14240","EIF4A2",17301.99219,18703.75,17462.54883,21567.50391,67.83621216,79.52915955,229.6998444,119.7112427,7.3891809941726,10.4950466571822,18.5412409656071,3.30151089307122e-07,1.42073760623825e-06,6.93371363218401,"UP"
"1488","P68104","EEF1A1",976160.375,1276363.125,833527.9375,1318168.75,8821.137695,7721.57373,2441.319824,5363.215332,7.62859493273646,16.2305390771031,18.5011767808774,3.35096847490378e-07,1.4410515639052e-06,6.92341127244387,"UP"
"1489","P12931","SRC",16283.14453,18933.09375,14517.12988,14391.6582,260.1331787,174.2578888,96.77442169,252.4355469,6.43991367658634,10.739666291189,18.4550236062528,3.40899308574264e-07,1.46501992986348e-06,6.9114952654316,"UP"
"1490","Q9Y6G9","DYNC1LI1",86722.57031,86425.49219,93960.75781,96777.25,2940.644287,3257.515869,4014.714111,1580.637573,5.0236133146257,13.9595693008371,18.4463404191311,3.42003734505683e-07,1.46877979671266e-06,6.90924765526097,"UP"
"1491","Q9UL40","ZNF346",1533.684814,307.6097412,1043.83606,1576.338623,NA,NA,NA,NA,9.87642601056724,4.93821300528362,18.4405154009609,3.42746912770089e-07,1.47098423528893e-06,6.90773884821935,"UP"
"1492","Q6UUV7","CRTC3",2376.231201,3596.690186,3479.116211,4228.948242,58.16311646,84.7099762,46.25308609,71.38566589,5.69781991270902,8.86090649561946,18.4067387200252,3.47092742643385e-07,1.48863703765082e-06,6.89897372590551,"UP"
"1493","Q9ULF5","SLC39A10",26295.83203,26567.76953,21775.56641,21762.54883,351.4379578,209.5185089,284.6836548,109.6975708,6.76809426329932,11.1659929344999,18.4006942534932,3.47877056157122e-07,1.49100152870022e-06,6.89740224916609,"UP"
"1494","Q9BQA1","WDR77",14534.28613,13567.45215,11801.56934,11749.45703,129.4661713,294.2528992,317.3399658,199.4475555,5.85190952355717,10.7246659810044,18.3856697612957,3.49835363408533e-07,1.49839122520161e-06,6.89349223711946,"UP"
"1495","Q08AD1","CAMSAP2",5730.576172,5827.478516,4552.847656,5088.949707,127.3138504,58.35102081,100.8492889,121.1995316,5.74045118771681,9.49475586296137,18.3689808877047,3.52025359574626e-07,1.50676272636658e-06,6.88914262865851,"UP"
"1496","O95857","TSPAN13",565.1200562,1994.978516,4320.697754,1450.289795,NA,NA,NA,NA,10.6720867691446,5.33604338457228,18.3561388901835,3.53721195336951e-07,1.51199861654051e-06,6.88579099640368,"UP"
"1497","Q9H2M9","RAB3GAP2",15886.28809,14388.51758,17028.24023,16635.60742,1021.543396,1146.039551,613.815918,1110.897705,4.07541278112318,11.9238225996617,18.357148599643,3.53587522370958e-07,1.51199861654051e-06,6.88605466651206,"UP"
"1498","P00387","CYB5R3",68441.36719,73018.05469,64769.90625,76795.79688,NA,NA,10.16249561,NA,15.2374541335735,8.48887399249903,18.3280214224526,3.57466844519463e-07,1.52698954477974e-06,6.87843852145338,"UP"
"1499","Q8N584","TTC39C",471.3328247,377.9090881,1217.354248,1813.979736,NA,NA,NA,NA,9.63145590078941,4.81572795039471,18.3052074198797,3.60539252849997e-07,1.53908651033164e-06,6.87245859745388,"UP"
"1500","Q8WUX9","CHMP7",8362.882813,7304.432617,7136.705566,7025.226563,1019.805237,875.3873901,711.2983398,738.34198,3.16678437731153,11.2777303576056,18.3000890861315,3.61232678048172e-07,1.5410186045535e-06,6.87111524000476,"UP"
"1501","P32243","OTX2",3319.897461,591.817688,2998.305664,1010.878174,NA,NA,NA,NA,10.6105087196253,5.30525435981263,18.2536662561932,3.67591909729431e-07,1.56710235200442e-06,6.85890159669936,"UP"
"1502","Q8N0W4","NLGN4X",21390.14258,22869.35547,25083.19727,13328.41211,158.5609283,319.5590515,387.2958679,264.7542419,6.2213405932322,11.1850131470423,18.2279653483461,3.71167398154907e-07,1.58129173155343e-06,6.85211686922436,"UP"
"1503","Q9BQ95","ECSIT",6114.576172,5678.80127,6400.663574,6453.197266,104.2046585,201.3285522,99.12755585,173.4589233,5.47002520477206,9.85252503562381,18.223533022205,3.71788020448263e-07,1.58288193136955e-06,6.85094513181144,"UP"
"1504","P31153","MAT2A",7880.709961,7657.124512,7215.958496,7928.275391,684.7878418,427.7750549,597.6906128,422.7962952,3.87465680486677,10.9669758243028,18.2069185882872,3.74124957226164e-07,1.5917723412834e-06,6.84654856477367,"UP"
"1505","Q9BXA9","SALL3",22408.71289,20603.83398,20734.91016,16856.07031,653.4026489,1101.75708,1110.468384,1336.39856,4.29976067108062,12.1409800942771,18.1469596892436,3.82698990569711e-07,1.62716999379109e-06,6.83062479177867,"UP"
"1506","P62166","NCS1",13090.01758,11970.28516,13470.17676,13343.07422,196.2289124,242.8321533,110.2216263,312.1152649,6.00094113047636,10.6607994099649,18.0644794560744,3.94862153053819e-07,1.67777086148166e-06,6.80857244588023,"UP"
"1507","P49006","MARCKSL1",1064.954346,289.3276978,1404.278809,1579.208374,NA,NA,NA,NA,9.83050202775337,4.91525101387668,18.052471386405,3.96669452191784e-07,1.6843316685967e-06,6.80534758481753,"UP"
"1508","Q9BYD6","MRPL1",10112.85547,8528.245117,9975.442383,7473.600586,216.5859985,264.3303223,418.7440186,204.2891083,5.07559284923925,10.5907881480727,18.0413737711426,3.9834811177096e-07,1.69033790929865e-06,6.8023639836862,"UP"
"1509","Q01974","ROR2",6382.31543,8733.21582,7671.821289,8870.521484,244.5212555,457.3178711,283.4450378,266.7898865,4.68904683608417,10.5937415725874,17.942634010381,4.13645784370872e-07,1.75408838581127e-06,6.77567963217117,"UP"
"1510","Q9UPX0","IGSF9B",451.1146851,1998.465576,416.9023743,505.2595825,NA,NA,NA,NA,9.36917483534049,4.68458741767024,17.9129031182237,4.18382388055e-07,1.772999272294e-06,6.76759597681294,"UP"
"1511","Q9P1U1","ACTR3B",27562.55078,17048.10156,28438.49023,30189.07813,454.7437744,379.5032349,194.6538544,197.0372772,6.45991127544276,11.3913636321418,17.881790290569,4.23405494877281e-07,1.79309845249485e-06,6.75911219341183,"UP"
"1512","O76070","SNCG",121399.5781,127436.3359,125243.0156,157754.0156,NA,NA,NA,12.75719357,16.0671096143748,8.97908337945868,17.8271508355497,4.32394263877579e-07,1.82995429533904e-06,6.74415258071162,"UP"
"1513","Q15392","DHCR24",17555.37305,15687.19727,16072.6543,13767.01563,3104.647705,2977.751221,3251.069336,3993.677002,2.24659167427777,12.8163397954315,17.8203739741174,4.33524220517069e-07,1.83352378525362e-06,6.74229175337987,"UP"
"1514","Q15008","PSMD6",23768.26953,21906.61133,24737.26367,22661.28906,1163.613403,1611.643799,2372.218262,1836.800781,3.78029396478714,12.6144572954785,17.8031725260853,4.36407495447218e-07,1.84449905110089e-06,6.73756311299491,"UP"
"1515","Q15147","PLCB4",6413.581543,6061.769531,6868.53125,8221.271484,201.4747162,353.5667725,227.6689453,175.5396881,4.88293526680579,10.2995868515623,17.7938796388976,4.37974244580397e-07,1.84989913601977e-06,6.73500530685929,"UP"
"1516","Q9NZN3","EHD3",26216.88867,28504.66992,26516.52344,25371.75586,1660.93457,1214.368896,1328.686279,712.0150757,4.50059770449603,12.4504201989629,17.7898474329283,4.38656055000571e-07,1.85155679152286e-06,6.73389476692069,"UP"
"1517","Q9NRF2","SH2B1",3853.300293,4355.055176,4213.707031,4021.981934,158.639389,220.6006317,116.7124939,127.0580673,4.75651423590438,9.62582437088647,17.761712345205,4.43447271118742e-07,1.87054653123852e-06,6.72613403299306,"UP"
"1518","P25098","GRK2",14609.86426,14419.42578,14963.30957,16628.9375,33.04281616,133.6423187,84.51868439,49.44459915,7.82606274983566,9.97229694075569,17.7557351511977,4.44472814704905e-07,1.87363737898333e-06,6.72448262282303,"UP"
"1519","Q14204","DYNC1H1",216328.4219,206652.5313,212690.5469,223518.8281,272.836792,332.2744446,67.01576233,434.9542236,9.87865047110975,12.7727175944563,17.715136497865,4.51510564127296e-07,1.90205141530649e-06,6.71324097004421,"UP"
"1520","P35568","IRS1",209.4017792,819.9650269,826.5096436,1105.782104,NA,NA,NA,NA,9.30074196737281,4.65037098368641,17.6998262189736,4.54197514456908e-07,1.91211177303273e-06,6.70899032222679,"UP"
"1521","P36776","LONP1",19467.30469,21982.34961,18215.51563,19033.74805,242.630188,389.1541748,592.6402588,601.0452881,5.51466188935754,11.5032366832348,17.693990445228,4.55226486451389e-07,1.91518362051443e-06,6.70736848599448,"UP"
"1522","Q9HD20","ATP13A1",5785.879883,5338.007324,5993.375977,6462.145996,301.0483093,325.0671387,195.6475983,358.6332092,4.34770714599308,10.3482315573356,17.6561340090899,4.61966289046648e-07,1.94226168436892e-06,6.69682580800988,"UP"
"1523","P55011","SLC12A2",18272.82422,18253.35547,17741.52734,18996.63086,268.8186951,95.52971649,73.17095184,142.2215118,7.14956634212543,10.5856917980549,17.6465597617045,4.63688824800638e-07,1.9482237622451e-06,6.69415344358016,"UP"
"1524","P38646","HSPA9",283920.5313,326585.2188,300318.125,284621.375,16.3791256,NA,NA,NA,17.156944978128,9.60829338711737,17.6379413048166,4.65245665661288e-07,1.95348229302269e-06,6.69174577549563,"UP"
"1525","Q9BRA2","TXNDC17",11513.58691,19109.47656,11812.30859,13990.27441,64.70172119,152.378418,195.7683563,116.010788,6.80598832171064,10.3504099360813,17.6108430355448,4.70179668591982e-07,1.97290472086564e-06,6.68416266595574,"UP"
"1526","Q8WUY1","THEM6",3034.797607,442.1382446,2604.480713,1734.19165,NA,NA,NA,NA,10.6169215221201,5.30846076106003,17.5827105825102,4.75365190692871e-07,1.99335639268918e-06,6.67626941300193,"UP"
"1527","P13798","APEH",32735.50977,34467.57031,33836.6875,34536.32031,509.475769,176.2379913,382.9153137,582.0766602,6.48909745418583,11.8039059282865,17.5435941611264,4.82684054960521e-07,2.02272119691708e-06,6.66525909363333,"UP"
"1528","P00492","HPRT1",31068.73828,30687.3457,24759.84375,27604.01563,86.5603714,30.56218529,121.3374329,139.3258209,8.4193378076883,10.5845914408865,17.5175869826546,4.87621213956931e-07,2.04207339536021e-06,6.65791593163555,"UP"
"1529","Q9UNF0","PACSIN2",26900.14844,28414.11523,25506.43945,24118.93359,384.50354,194.2146606,95.81845093,150.1651764,7.16740246276301,11.0928787350025,17.48811133906,4.9328656040877e-07,2.06444780906195e-06,6.64957137053051,"UP"
"1530","Q66K14","TBC1D9B",5413.842773,4997.056152,5580.103027,6369.248047,497.0881958,456.1161804,344.3575134,326.5585632,3.79727329579263,10.544694233333,17.4855684726452,4.93778816176915e-07,2.06515728412816e-06,6.64885038305148,"UP"
"1531","P08559","PDHA1",102549,92041.53125,91122.63281,105079.1641,32.63306046,140.5669708,234.9832764,110.2836227,9.84871553321431,11.6488046038249,17.4768488772494,4.95471039275806e-07,2.0708812412318e-06,6.64637675614758,"UP"
"1532","P49748","ACADVL",15546.88184,17632.08203,9905.266602,17588.02734,299.4069824,560.447937,423.6720276,535.5110474,5.06137224267351,11.3210492001135,17.4416167285323,5.02376245973599e-07,2.09837180025134e-06,6.63636086906004,"UP"
"1533","P23763","VAMP1",340.7915344,499.2468567,378.1688843,1718.801147,NA,NA,NA,NA,9.17454801369493,4.58727400684747,17.4356531520485,5.03555881310947e-07,2.10192699576566e-06,6.63466218645485,"UP"
"1534","O14949","UQCRQ",7147.13623,6533.435059,6920.149902,5426.658691,616.7661743,722.3649292,604.71521,474.1690063,3.43395471666003,10.9430497751923,17.4216096045593,5.06346283409017e-07,2.11219678457255e-06,6.63065815125688,"UP"
"1535","Q14566","MCM6",1275.67334,2763.910156,4794.690918,606.5941162,NA,NA,NA,NA,10.8064194143609,5.40320970718045,17.4156076398504,5.07544225632735e-07,2.11581465786571e-06,6.62894525548911,"UP"
"1536","P60660","MYL6",13000.66699,11874.30957,14494.70996,12225.06641,95.48208618,107.9319839,102.0002518,31.93905067,7.37884835732034,9.96135020936689,17.3996885303593,5.10737227706588e-07,2.12773927089483e-06,6.6243973454855,"UP"
"1537","Q9Y230","RUVBL2",54354.36328,57749.95313,57483.70313,76834.51563,430.3747864,418.8658447,154.657196,640.6114502,7.37842522090371,12.2078044124533,17.3836894467081,5.13969363389017e-07,2.13981129233983e-06,6.61981959931933,"UP"
"1538","Q96RQ3","MCCC1",4938.122559,5426.285156,4947.006348,5220.001953,42.64419937,46.17839432,12.80517578,27.90779114,7.41262510356752,8.61838661518332,17.3789158217354,5.14938243245211e-07,2.14245111737718e-06,6.6184523843842,"UP"
"1539","O95219","SNX4",38690.67969,40171.86719,41980.64453,45297.6875,153.5570221,316.0024414,575.0698853,459.4875488,6.94021458513559,11.8694732680648,17.3768862552995,5.15350805313864e-07,2.14277440104185e-06,6.61787090643141,"UP"
"1540","P29323","EPHB2",18470.25,18563.63477,16587.19727,18400.47852,511.7463379,213.6703644,480.0297546,532.5302124,5.45529439085269,11.4070194919143,17.3728183739448,5.16178842800857e-07,2.14482364615759e-06,6.61670510366886,"UP"
"1541","P07737","PFN1",227779.7031,235596.5,192937.5625,188323.6406,166.2884979,929.2741699,677.4919434,477.3268127,8.79203690658337,13.2849552862802,17.3711140514867,5.16526216871015e-07,2.14487427758444e-06,6.61621653160679,"UP"
"1542","Q07157","TJP1",7826.808594,7805.86084,9395.921875,7315.169922,114.1181107,185.3523407,262.2686462,248.022644,5.37759495993244,10.2861437722214,17.3495508009016,5.20944321509244e-07,2.16181758322805e-06,6.61002817636197,"UP"
"1543","Q8WUR7","C15orf40",536.0737915,230.3225708,1234.365479,1053.086914,NA,NA,NA,NA,9.30880976529831,4.65440488264916,17.3347964964607,5.23992161592354e-07,2.17305628128936e-06,6.6057865199201,"UP"
"1544","O95819","MAP4K4",12943.15625,12517.54199,13575.61719,13884.19629,2073.762451,1865.423828,1441.483521,2335.793701,2.79811086794508,12.2914167206556,17.2809527542458,5.35288558107467e-07,2.21846598661249e-06,6.59025617981771,"UP"
"1545","Q7Z4S6","KIF21A",39063.17188,34246.65234,37563.57031,33621.86719,643.4286499,583.9193726,316.730072,202.9403839,6.51097092708109,11.8823935364405,17.2714911969862,5.37302136852128e-07,2.2253698211759e-06,6.58751885090804,"UP"
"1546","Q53GQ0","HSD17B12",18059.10352,16109.63672,18191.52344,15627.83984,642.8214722,905.5231934,359.8698425,525.7626953,4.877041101001,11.6112858372981,17.2055159018187,5.51585250176126e-07,2.28304916939006e-06,6.56836218807822,"UP"
"1547","P63151","PPP2R2A",10316.36133,9806.668945,8379.941406,7659.875,215.5382233,89.84267426,152.3254547,82.78027344,6.1539756927743,10.0551799165439,17.1706948314008,5.59297945197787e-07,2.31347611591509e-06,6.5582024090834,"UP"
"1548","Q9BQG1","SYT3",2693.488037,2549.983643,2779.260742,2187.284424,143.3772736,126.2466354,181.9161377,118.5652924,4.16683636631461,9.22888742289074,17.1569272169546,5.62381259518106e-07,2.32472718324054e-06,6.55417601887867,"UP"
"1549","P56373","P2RX3",11426.99219,16378.33398,18572.72266,14462.27637,1374.320435,1108.884155,1073.952881,1610.229492,3.55380153012027,12.0933381274738,17.1400126773704,5.66195900454926e-07,2.33898487218274e-06,6.54922198758454,"UP"
"1550","Q8N350","CBARP",21689.57031,35689.375,31402.88672,35720.78125,18.03213501,19.58782387,102.1296844,34.6358223,9.78338565364467,10.0061071012035,17.1333645355417,5.67703286424811e-07,2.34369892247249e-06,6.54727263006224,"UP"
"1551","Q96CQ1","SLC25A36",201.8257751,455.3090515,521.8793335,1222.830688,NA,NA,NA,NA,8.9463717894987,4.47318589474935,17.1218386891484,5.70327486295123e-07,2.35271242723261e-06,6.54389008035867,"UP"
"1552","Q9BXK5","BCL2L13",10308.04102,10119.83984,9591.350586,7936.066406,119.7910843,249.4574585,306.879364,196.8901825,5.50978830495945,10.4497865322439,17.1205492544048,5.70621923279421e-07,2.35271242723261e-06,6.54351142963905,"UP"
"1553","Q5JTZ9","AARS2",5137.447754,5242.700195,5336.431152,5924.293945,644.3513794,402.4640503,511.3732605,497.9955139,3.41097885485077,10.694032380538,17.0504392335549,5.86895198826573e-07,2.41703981006003e-06,6.52285216357478,"UP"
"1554","Q9P1Y5","CAMSAP3",15828.78711,14900.83203,14526.50098,15339.7959,566.5875854,300.5327759,307.0151062,666.4816284,5.1277072762887,11.3224316027197,17.0500831270115,5.86979194379323e-07,2.41703981006003e-06,6.5227468729399,"UP"
"1555","O96000","NDUFB10",45034.59375,47838.26953,38472.28516,50185.67188,72.35290527,189.1432648,128.5435486,371.9537048,8.13085013140032,11.3973928998426,17.0453254432977,5.88102714107064e-07,2.41953553528507e-06,6.52133981323652,"UP"
"1556","Q9HBL7","PLGRKT",11027.125,12682.8125,10223.14063,13740.20703,1188.341309,1488.044922,1448.302612,1859.428711,3.00170816161299,12.0305243743878,17.0443155869955,5.88341505376397e-07,2.41953553528507e-06,6.52104107046593,"UP"
"1557","Q8NBS9","TXNDC5",14931.49219,17460.74609,15569.3457,13345.81348,320.7628479,132.419754,191.8547211,373.1036072,6.01511287283154,10.8896432219035,17.0066082245249,5.97337423981666e-07,2.45495322804026e-06,6.50986534092264,"UP"
"1558","Q86VP3","PACS2",13533.5498,13607.7959,13249.07227,11690.74512,12.80845261,13.24767971,17.1312027,66.32965851,9.19745463788382,9.06715426958463,16.9833469904222,6.02965065937199e-07,2.47649130740188e-06,6.50295083614717,"UP"
"1559","P34897","SHMT2",41655.5,39426.07813,48772.10547,45863.08984,353.2406616,1080.482422,704.5994263,969.3696289,5.93488802823193,12.4505631833764,16.9733785322427,6.05395237443925e-07,2.48487756536477e-06,6.4999829066264,"UP"
"1560","P27708","CAD",33807.4375,29624.25586,27677.07031,27736.46484,182.3344116,458.2523499,630.1349487,302.1984253,6.37705988265074,11.6653800013511,16.8828849483045,6.27974461805466e-07,2.57590293659819e-06,6.47290874580541,"UP"
"1561","P07203","GPX1",51840.01953,56505.53125,57330.91797,60527.80469,NA,NA,NA,12.0083456,14.8597390142437,8.3552109038241,16.879618854854,6.28807159200501e-07,2.57766624710058e-06,6.47192714369371,"UP"
"1562","P14324","FDPS",20960.58008,19959.35547,19120.29492,26082.02344,2251.389893,2819.438721,2999.936523,3644.643799,2.8879815042688,12.9395156832238,16.8352269801202,6.40250676543428e-07,2.62246145893083e-06,6.45855461151264,"UP"
"1563","Q9NWQ8","PAG1",9284.063477,10575.24023,9345.167969,8359.923828,900.9789429,486.6023254,585.4239502,503.0180359,3.96229956960864,11.2110605111022,16.8340613256942,6.40554346039832e-07,2.62246145893083e-06,6.45820269571545,"UP"
"1564","Q86U86","PBRM1",5965.400879,3552.125732,616.7731934,2179.156738,NA,NA,NA,NA,11.174666957155,5.5873334785775,16.8102286849992,6.46799221279245e-07,2.64633517708816e-06,6.45099879405342,"UP"
"1565","Q10567","AP1B1",79979.375,84559.625,78852.96875,91145.78125,13.49174404,NA,NA,NA,15.3851743393263,8.65687700077758,16.7963270217302,6.50473910521143e-07,2.65966936321073e-06,6.4467890335093,"UP"
