PG.ProteinGroups,PG.Genes,[1] HN1.raw.PG.MS2Channel1,[2] HN2.raw.PG.MS2Channel1,[3] HN3.raw.PG.MS2Channel1,[4] HN4.raw.PG.MS2Channel1,[5] HS1.raw.PG.MS2Channel1,[6] HS3.raw.PG.MS2Channel1,[7] HS4.raw.PG.MS2Channel1,[8] LN1.raw.PG.MS2Channel1,[9] LN2.raw.PG.MS2Channel1,[10] LN3.raw.PG.MS2Channel1,[11] LN4.raw.PG.MS2Channel1,[12] LS1.raw.PG.MS2Channel1,[13] LS2.raw.PG.MS2Channel1,[14] LS3.raw.PG.MS2Channel1,[15] LS4.raw.PG.MS2Channel1,[1] HN1.raw.PG.MS2Channel3,[2] HN2.raw.PG.MS2Channel3,[3] HN3.raw.PG.MS2Channel3,[4] HN4.raw.PG.MS2Channel3,[5] HS1.raw.PG.MS2Channel3,[6] HS3.raw.PG.MS2Channel3,[7] HS4.raw.PG.MS2Channel3,[8] LN1.raw.PG.MS2Channel3,[9] LN2.raw.PG.MS2Channel3,[10] LN3.raw.PG.MS2Channel3,[11] LN4.raw.PG.MS2Channel3,[12] LS1.raw.PG.MS2Channel3,[13] LS2.raw.PG.MS2Channel3,[14] LS3.raw.PG.MS2Channel3,[15] LS4.raw.PG.MS2Channel3
Q9UI08,EVL,5008.987793,4611.866699,4326.375488,4612.932617,2021.333618,2014.047852,2092.643311,5596.700684,5657.517578,8910.112305,6810.260254,4044.8479,3065.810303,2987.369385,3359.365234,1,64.0411377,11.49969387,1,1,84.99076843,175.068222,119.8526535,1.137109399,1.130033255,27.29071999,1.267510295,25.10029793,14.9484787,26.11050606
Q9UI09,NDUFA12,39785.19922,36719.41406,35096.08203,37647.10938,25008.25,27342.76758,23030.16797,36566.12891,40846.18359,35589.875,37042.10156,25680.85742,23883.74023,26034.125,23534.2207,1,1,1,1,71.22479248,382.0455627,270.750061,1,1.200396657,1.022343278,18.87851906,48.84443283,1,1,1
Q9UI10,EIF2B4,6793.444336,6040.385742,6816.254883,7123.761719,6296.066895,6411.711426,5561.336426,5593.035156,9319.493164,12142.52344,6344.536133,7240.739746,7268.331543,6661.475098,7406.658203,1,1,1,1,11.19447613,1,1,1,1.183720827,1.000445962,1,11.34733295,63.34675217,1,1
Q9UI12,ATP6V1H,38134.40625,38590.39844,41192.125,35322.32422,17065.86719,19419.75195,19179.94141,41582.67578,49108.05469,42713.70703,37860.40625,16366.96484,19737.40039,15110.875,15767.06445,430.4833679,565.5906982,785.5499268,614.2595825,316.20401,267.0958557,401.8748779,365.5405579,302.14151,538.8912964,379.9931946,585.7786255,676.2355347,347.6004333,496.6998596
Q9UI14,RABAC1,1,NaN,NaN,1453.369141,2730.939209,2654.466553,2782.516113,NaN,NaN,NaN,NaN,5651.308105,1880.528687,2100.185791,4218.320801,475.1810608,NaN,NaN,980.8405762,866.9958496,456.3013306,1739.183472,NaN,NaN,NaN,NaN,627.5043335,1,100.1809387,759.2609253
Q9UI15,TAGLN3,78617.84375,73093.53125,112242.4531,133684.0313,32741.30078,35260.15625,38696.76953,113764.9688,104832.4141,126136.2969,130383.4688,35407.05469,39838.03906,41269.375,47153.16016,1,1,1,1,47.4499855,1,1,1,1.191602945,1.005680919,1,1,8.905871391,67.0496521,1
Q9UI17,DMGDH,868.4876709,611.4785156,NaN,205.4343414,947.4008179,3838.95166,4311.437988,NaN,998.5692749,364.3437195,NaN,478.3198853,472.37146,NaN,NaN,1,1,NaN,1,1,1,1,NaN,1,1.086945415,NaN,1,1,NaN,NaN
Q9UI26,IPO11,1203.779785,1257.10144,1337.595337,1263.747437,2599.361572,2266.959229,2894.816406,495.0484924,1233.536987,2063.689453,1148.71167,2765.117188,2190.266113,2547.453857,2688.041016,32.42752075,1,49.37301636,50.33723068,1,1,1,1,1.145171404,1,17.17872429,1,1,1,1
Q9UI30,TRMT112,2592.092529,2800.842285,3434.377686,4066.419434,5263.236328,6624.009766,5356.407227,4190.582031,4478.543945,4991.793945,3766.325439,4862.206055,4500.916992,5603.797363,4469.714844,461.4169006,51.52043533,22.08495712,29.01327705,60.94140244,31.72222137,297.9657898,68.04035187,1.198283315,1.011964321,32.6361084,207.5079803,271.0086365,376.1790466,118.1506271
Q9UI36,DACH1,NaN,25.09587669,NaN,1,4381.899902,5420.287109,4104.03125,260.4766235,NaN,NaN,2042.182007,4549.831055,4449.548828,5101.742676,4784.647949,NaN,1,NaN,26.58310509,134.2285461,110.4489365,151.8109741,330.5550232,NaN,NaN,1,70.0043869,80.11761475,132.2604675,85.73887634
Q9UI40,SLC24A2,4700.189941,4694.960938,4440.609863,4852.476074,2504.678223,2332.418213,1739.951172,7836.350586,6053.358398,9991.571289,3697.908691,3251.818604,3297.307129,1903.968994,1545.60437,1,1,1,1,1,1,1,1,1.134660363,1.010641336,1,1,1,1,1
Q9UI43,MRM2,761.776001,1226.697998,929.3878784,782.5612793,1434.430298,1925.0354,2162.256592,NaN,NaN,NaN,752.9246216,1058.742798,1617.886108,1583.69397,1735.528198,1689.255737,1954.668945,1035.058716,2532.300537,2470.868896,3984.24292,3267.175537,NaN,NaN,NaN,2900.164551,2211.687744,2807.722168,2646.712158,2318.318848
Q9UI95,MAD2L2,NaN,NaN,NaN,NaN,1244.123657,2012.053467,1148.233154,NaN,NaN,NaN,NaN,1798.318848,NaN,938.1781006,966.1638184,NaN,NaN,NaN,NaN,1,256.2343445,215.0836792,NaN,NaN,NaN,NaN,1,NaN,1,322.4915161
Q9UIA9,XPO7,5906.931152,7205.961914,8029.842773,9258.618164,10722.56934,7054.988281,4149.445313,7034.56543,5952.182617,5929.346191,10243.37695,7655.147461,8913.338867,8174.832031,7843.208008,443.7922363,190.0445709,463.4541626,82.1287384,26.61083794,28.63167572,1,410.6586914,59.77508926,1.014898419,38.82338715,1,80.79497528,97.58402252,1
Q9UIC8,LCMT1,20803.60547,21864.89648,19974.1582,23728.9375,15015.62207,10266.31152,14467.77734,21566.24023,23088.07227,27673.32422,19349.30664,12230.7998,15474.94727,18142.66797,16753.27539,1,30.03716278,150.3250732,80.02484894,81.71533966,99.1222229,260.3886108,21.30090714,1.150258422,125.9176025,99.69208527,33.70412827,262.9494019,206.2026215,53.84475327
Q9UID3,VPS51,3948.304688,4090.172852,4065.896729,4416.915039,5430.239258,4264.762695,4644.350586,4187.080566,5755.125977,3939.412354,4615.356934,2667.947266,3225.423828,3898.054932,3998.63208,1,1,1,1,1,85.89296722,1,1,1.164760709,1.014097571,1,1,1,1,1
Q9UIF7,MUTYH,NaN,NaN,NaN,NaN,1056.204712,NaN,NaN,NaN,NaN,NaN,NaN,629.828186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,519.9432373,NaN,NaN,NaN,NaN,NaN,NaN,2170.928711,NaN,NaN,NaN
Q9UIF8,BAZ2B,NaN,NaN,NaN,NaN,1766.988159,2545.5979,1602.561157,808.6051025,NaN,NaN,NaN,2217.251465,1517.502075,1370.926758,2749.732666,NaN,NaN,NaN,NaN,13.37141418,1,1,1,NaN,NaN,NaN,59.48482513,1,1,1
Q9UIF9,BAZ2A,6620.598145,NaN,553.3167725,4157.29834,2687.246094,3094.570801,2676.947754,2220.939941,NaN,4424.54834,NaN,2543.896729,2617.432373,2935.192871,2110.418457,303.1409302,NaN,1171.14917,1,206.8806,324.4285278,249.9586029,1,NaN,1,NaN,67.25393677,170.6932678,320.2167358,1
Q9UIG0,BAZ1B,908.6765137,NaN,NaN,291.3017578,11694.2207,10023.11133,10450.48145,1231.849609,NaN,654.3965454,218.8208618,10073.8125,9226.19043,10195.33984,9491.722656,1,NaN,NaN,262.2789307,182.2277527,100.3527298,180.151413,415.1296387,NaN,1.290022373,1,124.0255661,1,82.98018646,21.70401001
Q9UIG8,SLCO3A1,1973.400757,1895.953491,1729.084473,2571.852051,2603.917236,1846.652344,2444.545166,2605.91333,1733.077515,1406.689575,1177.194336,2456.224854,4134.880859,2532.030029,2673.258789,1,1,1,1,1,1,1,1,1.239508033,1.022819281,1,1,1,1,1
Q9UII2,ATP5IF1,203.7443695,1,1,78.90827179,385.3837891,902.3381958,387.0861206,NaN,NaN,NaN,NaN,43.99370956,NaN,1.272114635,NaN,1,1,1,1,1.194160104,1,1,NaN,NaN,NaN,NaN,43.99370956,NaN,1.272114635,NaN
Q9UII4,HERC5,NaN,1004.299805,NaN,1512.051636,130.9186707,1087.316772,1454.678467,NaN,NaN,1064.067139,2021.959717,356.137146,975.3493042,1087.833984,879.5001221,NaN,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1
Q9UIJ5,ZDHHC2,3581.746582,3694.142578,4435.674316,4882.34668,4017.311035,1562.860229,1680.992065,4588.408691,5337.700684,11661.91504,6080.184082,NaN,4445.321289,2636.171143,3405.34375,1,1,1,1,1.007910609,1,1,1,1.462036371,2.271298409,1,NaN,1.463692069,1,1
Q9UIJ7,AK3,27986.01172,31443.08984,29644.7207,29299.23047,26018.52148,24706.93555,21625.49219,31851.40234,34833.45703,35994.72656,27707.92383,15444.29492,25056.05078,24668.11914,24277.47266,32.52677917,28.97293091,22.92856789,74.15987396,1,249.6962128,20.19932556,40.2795372,178.624176,1.036177993,27.0519886,48.44254684,41.21680832,19.56339836,156.9493866
Q9UIK5,TMEFF2,2751.15625,3027.525879,2824.701904,1303.281006,2223.820313,1529.62915,1951.082886,1425.430542,770.5507202,2.256199598,1886.46814,1665.260376,1425.722656,1871.90332,2342.502197,558.6073608,683.1764526,632.1060181,641.0682983,207.6135559,1053.15686,636.2086792,309.4019165,368.3074951,2.256199598,344.605011,4.922492981,399.0957336,633.3717651,421.724762
Q9UIQ6,LNPEP,2760.828613,2653.274658,3250.782959,2353.459961,10702.47168,11888.57813,9255.77832,3107.700439,2614.064209,3799.436279,2349.581055,10636.16113,10354.28418,10668.79199,10738.0332,1,1,1,1,129.9899139,356.8452148,165.3439178,1,1.163808107,1.017671824,1,50.23512268,82.39066315,38.51872635,116.0521774
Q9UIS9,MBD1,NaN,NaN,NaN,NaN,1707.112793,709.9938354,27.5736866,NaN,NaN,NaN,NaN,6490.293457,300.0184326,792.8359375,1131.085449,NaN,NaN,NaN,NaN,1,1,137.0459595,NaN,NaN,NaN,NaN,48.88715363,1.261593938,1,365.1759338
Q9UIV1,CNOT7,3027.449219,2570.572266,2266.286621,2659.086426,5038.575195,4273.941895,4783.250488,2653.17334,2993.528564,2979.511719,3047.048584,5145.813965,5113.800781,5756.525391,4879.433594,170.807724,1,123.9530563,160.5742645,1,1,1,351.53479,1378.079834,1015.866272,104.9402695,1,1,1,1
Q9UIW2,PLXNA1,14386.4541,11233.50293,10823.61426,10158.16309,5954.728516,4397.06543,5273.508789,11059.3125,12971.86328,10755.59961,11252.24707,4906.470703,3401.300781,3766.035156,3742.383057,1,1,1,1,1,1,1,506.83078,301.7951965,1.002766848,1,1,1,1,1
Q9UJ04,TSPYL4,5263.724121,6248.003418,6391.239258,6637.655762,8718.970703,8747.519531,10017.87402,3861.08252,4736.287598,6245.256836,2227.998291,3939.907227,5099.661621,3688.699219,7140.748535,75.45318604,1,58.41534424,76.24701691,549.9935913,572.9336548,55.46187973,1,1.100123763,1.017218351,1,1,1,1,1
Q9UJ14,GGT7,16675.17383,18887.05664,18737.74023,20456.32031,11854.2959,64375.22266,25736.27344,32888.86719,14424.19141,48761.85938,18674.45117,77381.64063,9819.282227,4690.5625,73534.07813,13.24944305,8.093842506,46.197052,30.70802879,54.92451096,464.3062744,159.6127167,1,1.104096055,1.012344122,1,15.97279453,1,48.26596451,16.39923668
Q9UJ41,RABGEF1,11186.21289,10475.37891,11306.08594,10980.51465,6200.356445,6625.60791,6500.109863,10948.1084,11218.52441,12102.44922,9223.545898,6679.189453,5233.291016,6784.492188,6100.78125,93.34883881,120.3728256,250.0415192,682.6923218,545.3562012,14.16163254,33.0780983,463.5089111,41.44132614,538.4092407,306.9575195,180.8034058,331.5947266,86.35424042,399.8533936
Q9UJ68,MSRA,4160.474121,4299.091797,3618.156006,4262.921875,2435.794189,1818.932251,1644.8573,3502.990723,4528.676758,2853.160889,5599.813477,6120.861328,3093.291992,2641.006836,2773.915527,2318.769043,1273.989624,347.1428223,933.5595093,1195.603516,404.2431641,1298.39978,281.737854,690.6141968,719.2344971,2764.675293,3701.91748,4261.570801,3004.125244,4404.194824
Q9UJ70,NAGK,69081.9375,65130.42188,66788.91406,52581.29297,42614.92969,47242.54297,43576.33594,57292.08984,68687.375,78672.30469,52425.51953,42935.43359,48083.89844,54868.26563,42862.48438,260.7301941,17.72043419,1,1,286.5171814,304.8892517,380.381958,1,1.130802155,136.1781006,24.32901955,1,188.2673187,133.4342499,84.56246185
Q9UJ78,ZMYM5,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9UJ83,HACL1,NaN,NaN,440.4265137,NaN,1373.711548,1139.858276,1057.181152,NaN,321.8377686,NaN,NaN,1404.554321,2065.887939,1389.174805,1350.684448,NaN,NaN,1,NaN,82.7533493,22.89550781,1,NaN,1.212330341,NaN,NaN,1,1,1,1
Q9UJA5,TRMT6,NaN,NaN,NaN,NaN,4786.032227,4244.191895,3971.291504,77.7697525,NaN,NaN,NaN,5219.261719,4309.286133,4046.954346,4766.148926,NaN,NaN,NaN,NaN,65.85164642,1,55.17042923,1,NaN,NaN,NaN,1,1,1,1
Q9UJC3,HOOK1,NaN,NaN,NaN,198.4177399,880.8833618,484.3336182,565.614624,847.5953369,NaN,NaN,NaN,874.6430054,679.9906006,1142.034668,594.7073975,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,1,1,1,1
Q9UJC5,SH3BGRL2,13997.97656,14543.7334,12640.46387,13205.65625,9243.101563,7721.01709,7494.634277,12685.34082,13007.57227,14231.5459,16976.04883,9808.208008,9977.771484,9088.009766,9241.977539,150.0890656,61.39272308,1,283.1017151,32.59977341,1,1,1,1.086312294,1,686.8825684,33.65547943,50.24330139,402.4544678,172.0328522
Q9UJD0,RIMS3,1387.720947,1562.397461,1375.022827,2034.49353,2616.681641,2283.108887,1810.978882,1358.358154,1251.296021,1631.429565,1414.394653,2001.122314,3496.189209,2646.7229,1731.73584,23.69579697,22.38280869,1,1,1,1,1,1,1.092639446,1,1,19.05808449,1,27.84109306,1
Q9UJF2,RASAL2,3493.256592,3000.332764,3622.450928,4292.225586,2694.098877,2255.3479,2061.488037,3177.865234,5335.254395,4133.07666,4139.490234,2966.05835,1800.356689,2356.09082,1953.018433,906.5366211,109.4224777,450.9150696,266.0504761,241.0662689,69.87982941,1,1,1.1400038,274.0350647,92.53754425,972.460022,413.4345398,133.954483,1
Q9UJK0,TSR3,NaN,NaN,NaN,NaN,1199.064819,1475.87207,750.2995605,NaN,NaN,NaN,NaN,1221.391724,993.0421753,274.9754944,971.6837769,NaN,NaN,NaN,NaN,1,720.5378418,506.6088562,NaN,NaN,NaN,NaN,478.3201294,314.2947388,116.4722061,638.7619629
Q9UJQ4,SALL4,1078.993042,NaN,NaN,724.388916,2079.45166,2232.453125,3421.209229,NaN,1892.268799,NaN,NaN,3653.454102,2562.76416,3893.259033,3513.38208,1,NaN,NaN,1,101.4538498,1,1,NaN,1.088554859,NaN,NaN,1.084025264,1,1,1
Q9UJS0,SLC25A13,65651.79688,66617.4375,69110.07813,78226.21094,80507.57031,60605.90234,54398.59375,56544.01953,67135.40625,83784.10156,69218.71875,79609.40625,75941.78125,60235.47656,63097.53125,65.14044952,43.25915146,191.7376862,153.3589783,196.0411682,60.74824524,50.89356995,1,194.0031891,1.065526009,1,49.41392517,78.12169647,65.85255432,123.5040588
Q9UJT0,TUBE1,59618.00781,51024.74219,60677.875,55068.09375,45685.48438,33105.39453,28591.58984,48382.47266,55083.625,51673.13281,59828.01172,52370.36719,42875.99609,42478.80469,32111.39258,426.1933594,477.0151978,645.5322266,406.9314575,812.1473389,180.6681519,1,1294.94458,486.993103,915.1182861,780.8894043,576.0548096,261.0791016,1,639.1317749
Q9UJU6,DBNL,21020.27344,19716.74805,17938.25977,17212.31641,4220.090332,10295.25488,9153.342773,15997.7627,21771.88086,18110.4082,14469.66211,5752.448242,8549.240234,7632.790527,5536.228027,1,1,1,1,1,1,1,1,1.341028571,1.419694901,1,1.034820437,17.61899185,1,1
Q9UJV9,DDX41,2256.782227,NaN,2849.382813,2283.954346,2961.092529,3460.376221,2584.250488,NaN,2549.55542,1377.091797,NaN,2293.300781,2723.603027,1565.206177,1684.39502,179.8430634,NaN,1,1,106.8304977,1,1,NaN,1.17954576,1.054162502,NaN,74.18389893,1,1,1
Q9UJW0,DCTN4,21669.02734,18997.70898,20617.375,19082.19141,17482.01172,11163.34082,11338.80957,21117.71094,29639.08008,32059.66797,20337.20898,12078.02637,16440.01172,16247.98438,15070.17676,1,1,1,1,172.323288,1,96.17902374,424.2375488,488.5641479,849.4796143,45.31354904,1,1,1,1
Q9UJX2,CDC23,3629.368652,3834.530518,4726.697266,3569.497803,4766.114258,4920.48877,5435.275391,3528.409668,4965.17334,4127.541504,2708.632813,3528.040039,4610.46582,5272.125977,4837.815918,1,1,1,1,193.6575775,201.2115631,260.4609375,1,1.235231042,1.019808173,1,77.4830246,1,1,38.46441269
Q9UJX3,ANAPC7,4588.986328,3533.856445,4691.507324,5435.816406,6455.678223,4395.868164,5852.465332,2826.803467,6341.875977,5206.876953,3376.028076,5242.805176,5412.933105,3959.865234,5626.708496,50.410923,694.6816406,553.7112427,382.894928,642.02771,702.1431885,729.7698975,285.6575012,1.197083712,1.014051199,247.0224609,502.7906494,285.1013794,398.4943848,447.4520569
Q9UJX4,ANAPC5,1365.311523,984.8284912,818.8209229,725.6478882,999.6564331,893.008667,1170.321289,1271.538574,5989.505859,715.6566162,1021.414917,1140.191528,900.5130005,1185.792603,972.1968384,1,1,1,1,15.79691219,83.73939514,1,22.87754822,1.219455957,177.6010895,1,1,1,1,1
Q9UJX5,ANAPC4,2692.80957,2401.11377,4265.07373,2346.96167,3331.81958,3241.377197,2849.680664,3182.408203,3425.68042,3847.895264,2464.561768,2938.438232,2913.889648,3098.104492,2918.911621,1,1,74.7522049,1,1,1,1,1,1.180540085,1.015141726,123.5697327,1,1,127.792038,1
Q9UJX6,ANAPC2,946.9158325,1201.264282,703.4518433,1334.659302,1005.845703,1214.56311,1127.457153,816.9924927,1452.712402,2945.58252,1653.096313,1439.867065,1731.212158,1898.223145,1673.835815,1,1,21.67082787,1,1,1,1,16.20637703,35.35367203,1.003816128,1,1,1,1,1
Q9UJY4,GGA2,NaN,NaN,922.0167847,NaN,1951.36731,1326.785034,1638.257324,1660.647461,1509.028931,NaN,NaN,1432.701294,612.7062988,NaN,NaN,NaN,NaN,1,NaN,1,1,251.8957062,1,1.137548804,NaN,NaN,1,1,NaN,NaN
Q9UJY5,GGA1,4083.49292,5847.536621,5840.123535,5369.345703,3746.144775,2808.903564,4087.481201,3851.649658,5842.782715,10957.36133,6481.063477,5965.458496,5451.609863,4171.807617,5117.742188,1,1,1,1,1,1,59.79508972,1,1.210267067,1,1,1,1,1,1
Q9UJZ1,STOML2,45867.95313,47319.71094,44383.14844,37684.75781,33508.40234,45252.53906,38879.08984,40915.71875,50746.89063,53474.94141,42322.84375,36351.19141,31222.58398,36411.85547,36000.88672,1,1,69.68949127,1,128.9322815,121.1939316,228.4556274,551.5623169,274.434082,1.099645495,1,1.153432012,1,1,1
Q9UK08,GNG8,5515.37207,5122.734863,5680.274902,5940.14209,3253.148682,2356.868652,415.0553894,5436.812988,7399.652344,8229.049805,6683.019531,3621.109375,2553.595215,2800.171143,3040.67627,1,1,1,1,1,1,1,1,1.319797993,1.018392324,252.940155,1,1,1,1
Q9UK22,FBXO2,5183.975586,5751.331543,4486.900879,5419.175293,5749.214844,4697.202637,5581.408203,5381.474609,5188.170898,6475.0625,5406.528809,6459.774414,4611.202637,4389.759766,5250.283203,1,1,1,89.04029846,1,83.29071808,1,1,1.113274574,1,29.28108788,83.1813736,87.21173859,1,65.42961121
Q9UK39,NOCT,1974.05188,3593.523926,2634.229004,1863.68689,1355.888428,967.0371094,1399.937378,1102.356567,2107.043457,3236.049561,2145.705811,661.2194214,1187.145874,NaN,2042.042725,1,1,1,1,1,396.7566528,182.7519684,1,1.189007163,1,1,1,1,NaN,72.19423676
Q9UK41,VPS28,2607.221924,1243.900513,2438.057617,1499.995483,1115.884521,1126.355591,1602.843506,2074.469971,1290.487793,680.1355591,2416.016113,735.7097168,768.272583,1326.622437,1217.757935,1,79.26797485,1,1,71.26646423,40.59781265,1,1,1.174451351,1.002856731,1,71.60387421,72.05641937,1,1
Q9UK45,LSM7,1207.365479,NaN,NaN,1707.079834,2403.019043,5206.488281,5649.376465,3603.62915,1400.85144,NaN,NaN,893.6851196,1696.145508,1891.553955,3066.52124,1,NaN,NaN,77.72724915,99.68011475,526.6233521,413.9622192,315.4548645,1.029861927,NaN,NaN,1,141.3922577,1,1
Q9UK53,ING1,NaN,NaN,1311.013184,NaN,782.368103,1414.182495,1887.238525,NaN,NaN,NaN,NaN,996.4664307,1178.189697,1367.572388,816.0477295,NaN,NaN,247.5309753,NaN,23.70276833,119.7207413,1,NaN,NaN,NaN,NaN,1,1,1,1
Q9UK58,CCNL1,NaN,1,NaN,NaN,549.8110962,729.2393799,940.6887817,1,NaN,1,1,746.527832,357.310791,474.3549194,529.2080078,NaN,1,NaN,NaN,1,19.63471794,43.17054367,1,NaN,1,1,1,1.696466208,1,1
Q9UK59,DBR1,NaN,NaN,NaN,866.437439,3442.945313,5052.750977,5058.454102,NaN,NaN,NaN,NaN,15354.66602,3170.708984,6226.095215,4231.197754,NaN,NaN,NaN,1,365.8145447,246.0910339,324.8439331,NaN,NaN,NaN,NaN,44.79653549,47.51995468,215.7223358,473.5109558
Q9UK61,TASOR,5890.513672,5238.310547,4639.095215,1371.139282,4375.66748,4479.749023,5235.003906,NaN,NaN,16363.29688,3443.79126,4545.63916,2779.679199,4801.157227,4739.293945,1,1,1,1,588.4907837,111.2172165,437.0731201,NaN,NaN,1.022427201,1,123.1123352,751.6096802,98.70911407,497.1190186
Q9UK73,FEM1B,NaN,343.9640808,NaN,NaN,455.6521606,662.5507202,510.7229309,NaN,NaN,NaN,NaN,390.4317627,1112.35022,NaN,647.9818115,NaN,109.6848679,NaN,NaN,1,665.6939697,111.2148132,NaN,NaN,NaN,NaN,206.7627716,39.85015488,NaN,205.7352142
Q9UK76,JPT1,2242.322998,2320.046143,1431.323853,1751.084839,769.4465332,2138.079346,2518.494385,3532.793457,3689.267578,8608.973633,2682.441162,1472.651245,2138.3396,2609.952637,3031.459229,584.7057495,304.6930237,426.1911316,403.618042,275.1840515,408.2463684,565.7650757,293.1759338,611.1624756,568.7975464,787.8851929,206.0679321,548.8618774,537.7114868,255.4062653
Q9UK99,FBXO3,667.0331421,1504.426025,674.9747314,1667.932861,6833.773926,6839.345703,5694.62793,979.4265747,NaN,NaN,1136.126953,5956.050781,4755.93457,4844.552734,5401.032715,784.842041,1,2084.635498,666.6306152,1146.935547,2030.735596,1724.649048,288.861084,NaN,NaN,329.2339172,658.5248413,111.4260635,741.3228149,142.7008362
Q9UKA9,PTBP2,1441.858521,1420.048096,2163.806885,545.7584229,24883.75195,24200.57617,22916.72461,190.9635315,4165.403809,30.03209877,575.3042603,23809.30859,25339.30078,23079.91406,25782.51563,1,1,1,1,116.9231644,63.56760788,109.388298,1,1.207602501,1,1,1,1,1,1
Q9UKB1,FBXW11,1032.774658,1810.332764,779.0015869,799.5574341,625.1785278,768.5167236,674.7364502,708.4122314,877.7489014,NaN,1258.57373,1002.031799,671.2058105,NaN,460.2244873,1,1,1,216.3391571,96.1412735,1,1,1,1.267699957,NaN,1,1,1,NaN,1
Q9UKD1,GMEB2,NaN,NaN,NaN,NaN,NaN,2234.804932,1115.104492,NaN,NaN,NaN,NaN,NaN,NaN,928.9689941,NaN,NaN,NaN,NaN,NaN,NaN,301.4071655,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN
Q9UKD2,MRTO4,NaN,740.8546753,360.4339294,NaN,48734.77734,43195.65234,44319.53125,1767.099121,953.8754883,NaN,1334.405762,38099.85156,50164.64453,66598.60938,61892.33203,NaN,1,1,NaN,10812.8457,1937.774414,2143.21582,1,1.204385281,NaN,442.477417,1167.778076,1934.654297,5231.197754,1857.990845
Q9UKE5,TNIK,6649.049805,4708.674316,5494.620117,4764.920898,2430.280762,2666.599121,1794.817017,6706.398926,6669.448242,6555.427734,6531.607422,2588.05542,2054.464355,3345.607178,2523.253174,11.72518444,1,1,1,114.5693283,243.0535889,244.1630096,1,34.34108353,1.061491132,1,1,111.8063583,1,228.0549316
Q9UKF6,CPSF3,1588.399658,2250.395996,2635.92749,1571.911133,16487.5332,11639.55664,14841.05664,1796.807007,2557.859619,3587.973633,2434.553955,21475.82031,17360.59375,17894.44727,17980.71875,14.80371094,1,1,1,92.09261322,105.1244278,263.7870789,1,1.279924273,1.345681429,1,1.954240441,1.011213183,1,1
Q9UKF7,PITPNC1,7502.999023,5914.478027,8121.900391,6952.520996,2930.054688,3624.574951,3451.311523,8173.061523,8158.768555,9645.640625,7524.41748,7580.47168,3550.372559,4257.083984,3550.432617,13.1317358,160.8890533,172.6136932,147.9949799,354.753479,230.4613037,130.3128204,71.5038681,311.3970947,1.431433201,216.4102783,3.466284513,78.61838531,134.0921631,169.720993
Q9UKG1,APPL1,4622.410156,4927.770508,4807.258789,4299.992676,3414.104492,3807.713867,3736.390625,4764.236816,5939.869629,3437.07251,3963.359863,3463.749023,3923.293457,4528.039551,4459.461914,1,1,1,101.4030991,1,1,66.18299103,76.98760986,1.216216564,657.6005859,1,1,1,1,83.28421021
Q9UKI8,TLK1,1529.666504,NaN,NaN,NaN,504.0603333,1833.966431,2608.5,NaN,NaN,NaN,NaN,591.4298706,624.0252075,339.5287781,315.0091553,1,NaN,NaN,NaN,1,145.5103302,426.8328247,NaN,NaN,NaN,NaN,71.80860901,1,67.17720795,323.6082153
Q9UKJ3,GPATCH8,NaN,NaN,1,1,1818.744385,1658.269775,1467.439575,NaN,6353.702637,NaN,NaN,1735.048584,1976.551758,2370.731201,1527.028687,NaN,NaN,1,1,1,1,1,NaN,1.147743106,NaN,NaN,1,66.45265198,1,1
Q9UKK3,PARP4,1035.608398,1,526.0881348,1669.580078,2994.130371,3574.156738,2155.497314,NaN,1.256230831,NaN,158.0762329,3135.245117,3443.569092,2947.678467,2814.432861,3278.018311,1,2171.887695,589.2798462,300.0429688,58.72673416,32.44077682,NaN,1.256230831,NaN,4133.40332,1480.242676,761.5999146,634.0030518,718.5717163
Q9UKK6,NXT1,NaN,NaN,1,3853.268066,1657.909668,1975.086304,2273.789063,NaN,NaN,NaN,NaN,1961.310181,NaN,NaN,1151.758789,NaN,NaN,1,1,1,305.8441467,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1
Q9UKK9,NUDT5,12620.41797,16540.78125,12482.3584,14363.83594,12546.16406,12157.92969,12711.66016,15580.60254,18206.0918,17928.70313,10842.67676,12808.96191,11572.65527,13401.52734,13925.45215,218.2050171,1,16.08381844,29.62849617,11.45907974,1,1,1,1.178756356,1.008774757,35.3024292,40.78892136,67.76618958,1,1
